product_id,product_name,category,price,updated_at
P101613,Nike Hiking Backpack,sports,470.29,2025-08-08 20:53:17
P101614,Logitech Smart Watch,electronics,324.67,2023-09-29 03:26:10
P101615,Dyson Electric Kettle,home,140.73,2023-06-12 18:48:15
P101616,Philips Wall Clock,home,359.75,2025-11-01 19:53:37
P101617,,beauty,164.31,2026-04-25 17:00:36
P101618,Puma Cycling Helmet,sports,282.19,2025-07-29 22:46:48
P101619,,home,253.96,2026-04-08 03:10:27
P101620,,beauty,125.35,2025-06-25 09:07:28
P101621,Dove Nail Polish,beauty,298.51,2024-03-11 21:14:52
P101622,Logitech Portable Charger,electronics,480.07,2024-11-12 15:55:27
P101623,Adidas Football,sports,493.53,2025-08-10 23:55:10
P101624,Nike Dumbbell Set,sports,32.78,2026-01-20 03:16:43
P101625,Maybelline Hair Serum,beauty,187.88,2024-05-20 01:00:08
P101626,L'Oréal Body Lotion,beauty,71.47,2025-10-23 13:07:18
P101627,Apple Smart TV,electronics,367.56,2026-01-05 18:58:15
P101628,Philips Storage Cabinet,home,152.93,2025-05-02 20:07:07
P101629,IKEA Bed Frame,home,126.39,2024-08-10 10:04:03
P101630,Maybelline Nail Polish,beauty,15.82,2026-03-31 22:08:12
P101631,Apple Wireless Mouse,electronics,183.81,2024-10-14 03:28:15
P101632,Adidas Resistance Bands,sports,164.03,2025-10-28 11:27:30
P101633,Dyson Bookshelf,home,169.84,2026-02-20 16:33:56
P101634,Maybelline Foundation,beauty,375.09,2026-02-27 08:44:43
P101635,Sony Bluetooth Speaker,electronics,322.91,2025-04-08 17:18:48
P101636,,sports,245.75,2025-09-07 04:25:49
P101637,Dell Wireless Earbuds,electronics,456.93,2025-06-20 18:07:40
P101638,L'Oréal Foundation,beauty,221.42,2025-01-30 19:17:11
P101639,Dell Wireless Mouse,electronics,400.15,2026-03-15 15:40:14
P101640,Puma Jump Rope,sports,170.21,2026-03-26 00:44:38
P101641,Samsung Noise Cancelling Headphones,electronics,50.61,2025-10-20 23:28:10
P101642,Dell Gaming Laptop,electronics,400.3,2025-05-07 10:31:16
P101643,Dell Tablet,electronics,236.88,2023-11-04 16:04:54
P101644,IKEA Electric Kettle,home,343.56,2025-11-05 03:12:33
P101645,Dove Body Lotion,beauty,445.23,2026-05-12 13:59:03
P101646,KitchenAid Air Fryer,home,94.93,2025-11-25 08:10:08
P101647,Dove Hair Serum,beauty,391.65,2024-02-28 21:32:45
P101648,Nike Tennis Racket,sports,289.5,2024-12-30 15:10:00
P101649,Dell Wireless Mouse,electronics,198.02,2025-05-31 21:49:06
P101650,Sony Smart Watch,electronics,216.44,2023-07-27 09:29:19
P101651,Nivea Foundation,beauty,338.9,2024-03-02 12:01:26
P101652,Dove Mascara,beauty,334.37,2025-04-08 08:26:19
P101653,Nivea Perfume,beauty,387.63,2024-12-20 18:23:55
P101654,KitchenAid Vacuum Cleaner,home,54.94,2025-07-24 16:57:06
P101655,Sony External SSD,electronics,177.52,2026-05-05 02:11:13
P101656,Apple Wireless Mouse,electronics,161.09,2025-02-17 21:18:21
P101657,Philips Blender,home,154.95,2026-02-18 12:12:19
P101658,Puma Basketball,sports,468.47,2025-08-27 06:34:17
P101659,KitchenAid Coffee Maker,home,72.97,2023-06-09 07:13:32
P101660,,sports,474.27,2026-04-04 01:41:28
P101661,Logitech Wireless Mouse,electronics,373.25,2023-08-04 11:12:20
P101662,Dyson Coffee Maker,home,226.17,2023-07-31 02:16:31
P101663,Adidas Basketball,sports,386.64,2024-09-30 10:26:13
P101664,Samsung Gaming Laptop,electronics,255.82,2025-12-06 02:17:30
P101665,Sony Smart TV,electronics,108.77,2023-11-11 10:05:16
P101666,Puma Camping Tent,sports,497.7,2026-03-29 12:28:35
P101667,,sports,492.65,2025-10-11 01:05:56
P101668,Dove Shampoo,beauty,256.82,2023-10-04 04:25:58
P101669,Nike Yoga Mat,sports,193.11,2025-12-17 12:52:21
P101670,Under Armour Swimming Goggles,sports,54.53,2026-02-18 07:58:40
P101671,Maybelline Beard Oil,beauty,37.33,2023-06-08 02:13:04
P101672,Nivea Nail Polish,beauty,46.8,2024-02-17 21:28:07
P101673,Under Armour Yoga Mat,sports,475.9,2025-07-21 16:20:44
P101674,Maybelline Face Cleanser,beauty,74.66,2025-01-03 09:48:08
P101675,Philips Storage Cabinet,home,9.59,2025-07-29 17:46:03
P101676,,home,237.56,2025-02-06 04:27:36
P101677,Samsung Noise Cancelling Headphones,electronics,402.18,2023-12-25 07:23:13
P101678,Maybelline Foundation,beauty,210.36,2026-03-21 12:44:10
P101679,Dyson Vacuum Cleaner,home,91.45,2024-09-06 11:06:28
P101680,Philips Bookshelf,home,440.14,2026-01-04 08:08:15
P101681,Sony Wireless Earbuds,electronics,251.29,2023-07-11 03:32:28
P101682,Dove Mascara,beauty,189.73,2025-06-14 17:16:25
P101683,Maybelline Face Cleanser,beauty,392.72,2023-07-24 06:21:31
P101684,L'Oréal Makeup Brush Set,beauty,237.9,2024-05-03 23:35:50
P101685,,home,272.04,2025-02-08 00:32:28
P101686,Philips Air Fryer,home,12.39,2024-09-08 18:10:26
P101687,,home,494.15,2025-09-12 15:13:21
P101688,Logitech USB-C Hub,electronics,491.77,2025-09-10 01:48:15
P101689,,sports,303.62,2026-03-22 19:51:49
P101690,Apple USB-C Hub,electronics,237.4,2024-05-06 08:20:05
P101691,Nivea Conditioner,beauty,329.91,2023-09-14 17:50:03
P101692,L'Oréal Body Lotion,beauty,248.94,2024-08-25 16:04:02
P101693,Philips Blender,home,259.79,2023-10-21 20:56:46
P101694,Philips Wall Clock,home,45.68,2026-01-04 10:20:00
P101695,Logitech Smartphone,electronics,444.02,2024-08-25 21:47:10
P101696,Sony Mechanical Keyboard,electronics,129.08,2024-10-10 19:38:48
P101697,Maybelline Nail Polish,beauty,487.11,2024-07-07 07:32:38
P101698,Nivea Conditioner,beauty,213.9,2025-01-26 22:52:34
P101699,IKEA Desk Organizer,home,453.48,2025-06-09 23:15:47
P101700,Nike Hiking Backpack,sports,102.96,2023-10-21 13:27:13
P101701,IKEA Vacuum Cleaner,home,319.14,2024-12-15 19:41:24
P101702,Philips Floor Lamp,home,164.65,2025-06-08 06:39:28
P101703,,sports,175.23,2026-03-18 08:06:59
P101704,Under Armour Basketball,sports,229.33,2024-10-31 08:50:16
P101705,Dove Moisturizing Cream,beauty,373.76,2023-10-01 03:47:51
P101706,Maybelline Makeup Brush Set,beauty,97.23,2025-06-26 19:45:50
P101707,Dove Facial Toner,beauty,276.71,2023-10-31 18:34:51
P101708,Apple Smart TV,electronics,261.94,2024-05-26 07:15:47
P101709,Apple 4K Monitor,electronics,322.93,2024-05-28 09:13:36
P101710,IKEA Blender,home,487.67,2024-07-13 19:53:38
P101711,Samsung External SSD,electronics,357.78,2024-02-04 02:43:30
P101712,,home,229.02,2025-09-06 02:41:28
P101713,Dell Gaming Laptop,electronics,201.79,2024-08-28 05:43:53
P101714,Philips Sofa Cover,home,341.88,2023-10-05 09:30:34
P101715,Sony Portable Charger,electronics,373.57,2023-08-19 08:25:47
P101716,IKEA Electric Kettle,home,268.91,2023-10-30 19:44:29
P101717,Philips Bookshelf,home,83.58,2024-10-23 05:49:13
P101718,Philips Sofa Cover,home,465.67,2026-02-12 15:44:46
P101719,Dyson Sofa Cover,home,105.09,2023-06-20 23:09:56
P101720,Logitech Smartphone,electronics,197.94,2023-08-15 14:06:57
P101721,Under Armour Fitness Tracker,sports,164.35,2025-07-15 19:28:12
P101722,L'Oréal Moisturizing Cream,beauty,129.41,2023-09-09 11:58:50
P101723,Nivea Makeup Brush Set,beauty,368.06,2025-02-17 15:22:43
P101724,Samsung Smart TV,electronics,208.14,2025-10-08 08:38:31
P101725,Dyson Sofa Cover,home,84.33,2025-02-08 10:49:54
P101726,Dyson Electric Kettle,home,83.92,2023-07-05 20:45:19
P101727,Under Armour Jump Rope,sports,100.72,2025-12-11 10:51:54
P101728,L'Oréal Perfume,beauty,481.86,2025-09-25 14:32:16
P101729,Nivea Makeup Brush Set,beauty,203.71,2023-12-09 04:19:59
P101730,Philips Bed Frame,home,75.49,2024-02-24 12:57:02
P101731,Maybelline Face Cleanser,beauty,320.19,2025-11-02 21:42:56
P101732,L'Oréal Facial Toner,beauty,316.13,2026-05-22 11:06:41
P101733,Adidas Protein Shaker,sports,221.94,2023-07-31 14:35:08
P101734,Dell Portable Charger,electronics,306.97,2025-10-25 10:37:40
P101735,IKEA Curtain Set,home,489.6,2025-09-08 20:25:47
P101736,,beauty,193.84,2025-03-13 06:19:49
P101737,L'Oréal Mascara,beauty,235.93,2024-11-23 19:05:03
P101738,Dyson Electric Kettle,home,149.1,2025-10-30 06:14:30
P101739,Samsung Portable Charger,electronics,303.64,2023-09-15 20:43:42
P101740,Nivea Beard Oil,beauty,425.73,2024-02-05 21:32:00
P101741,Under Armour Tennis Racket,sports,33.04,2024-09-06 16:30:20
P101742,Apple Wireless Mouse,electronics,363.41,2025-05-01 09:57:34
P101743,Maybelline Mascara,beauty,256.37,2024-06-16 17:17:40
P101744,Puma Running Shoes,sports,46.13,2023-10-21 03:00:37
P101745,Logitech Mechanical Keyboard,electronics,294.96,2024-03-31 06:16:26
P101746,,home,136.55,2025-05-27 12:25:25
P101747,Under Armour Jump Rope,sports,261.89,2025-01-21 10:01:54
P101748,Nike Jump Rope,sports,58.36,2025-08-04 21:10:41
P101749,Dell Bluetooth Speaker,electronics,63.15,2025-09-13 11:20:08
P101750,KitchenAid Storage Cabinet,home,337.94,2025-09-19 09:41:27
P101751,Under Armour Camping Tent,sports,373.43,2024-12-20 12:01:40
P101752,Dove Beard Oil,beauty,233.07,2024-12-17 03:46:40
P101753,Logitech Wireless Mouse,electronics,403.58,2025-12-18 05:02:18
P101754,Nike Basketball,sports,285.63,2025-05-22 10:34:11
P101755,Apple Bluetooth Speaker,electronics,149.68,2024-06-13 23:56:31
P101756,Nike Camping Tent,sports,231.03,2025-03-12 12:20:06
P101757,Maybelline Beard Oil,beauty,343.09,2025-12-23 13:15:03
P101758,Nivea Shampoo,beauty,225.77,2026-03-08 18:43:10
P101759,Apple USB-C Hub,electronics,351.06,2023-09-26 15:50:30
P101760,Nivea Perfume,beauty,281.45,2025-11-14 07:53:44
P101761,Dove Facial Toner,beauty,177.53,2025-07-24 21:27:19
P101762,Dyson Sofa Cover,home,48.99,2026-02-26 20:37:42
P101763,Nivea Conditioner,beauty,415.2,2025-06-12 21:53:22
P101764,Samsung Webcam,electronics,206.0,2026-04-23 18:22:57
P101765,Adidas Hiking Backpack,sports,194.43,2026-02-19 12:46:46
P101766,Dove Conditioner,beauty,171.82,2024-08-19 13:09:49
P101767,Puma Hiking Backpack,sports,83.81,2025-07-07 18:37:39
P101768,KitchenAid Coffee Maker,home,60.18,2025-03-20 20:45:51
P101769,Maybelline Facial Toner,beauty,282.16,2025-10-11 08:07:15
P101770,Dyson Storage Cabinet,home,349.34,2025-04-07 01:24:17
P101771,IKEA Air Fryer,home,357.27,2023-11-12 00:32:29
P101772,Puma Resistance Bands,sports,359.36,2026-03-31 12:37:50
P101773,Dove Lipstick,beauty,461.02,2024-12-09 13:15:41
P101774,Apple Noise Cancelling Headphones,electronics,287.2,2024-09-11 08:38:49
P101775,Apple Mechanical Keyboard,electronics,224.06,2025-12-05 07:13:09
P101776,Sony External SSD,electronics,81.73,2024-11-22 01:09:05
P101777,,beauty,116.11,2025-12-20 12:19:41
P101778,Philips Curtain Set,home,116.79,2024-07-07 01:01:56
P101779,Philips Coffee Maker,home,151.91,2025-10-25 08:03:37
P101780,Dell USB-C Hub,electronics,419.78,2026-04-29 19:22:02
P101781,Adidas Tennis Racket,sports,97.1,2025-07-05 19:16:24
P101782,Under Armour Camping Tent,sports,134.44,2024-07-07 08:41:08
P101783,Maybelline Sunscreen,beauty,188.26,2023-08-20 21:43:12
P101784,KitchenAid Kitchen Mixer,home,181.75,2024-01-17 07:29:26
P101785,KitchenAid Sofa Cover,home,414.59,2025-06-06 12:31:29
P101786,Philips Air Fryer,home,490.6,2025-10-20 19:56:15
P101787,Puma Dumbbell Set,sports,404.59,2026-01-11 13:02:18
P101788,KitchenAid Desk Organizer,home,352.56,2025-05-18 21:45:43
P101789,Dyson Dining Chair,home,289.26,2025-07-11 03:18:40
P101790,Logitech Noise Cancelling Headphones,electronics,221.75,2024-06-24 03:56:16
P101791,Nike Resistance Bands,sports,15.95,2026-03-22 20:24:11
P101792,Nike Exercise Bench,sports,177.06,2024-09-29 05:02:38
P101793,IKEA Wall Clock,home,180.43,2026-04-25 12:34:38
P101794,Maybelline Makeup Brush Set,beauty,365.24,2025-06-28 13:54:03
P101795,Under Armour Camping Tent,sports,383.36,2025-03-10 12:55:35
P101796,Dyson Blender,home,332.59,2023-08-28 22:50:05
P101797,Maybelline Conditioner,beauty,120.12,2025-07-20 08:20:44
P101798,Adidas Hiking Backpack,sports,272.11,2024-12-28 12:08:09
P101799,L'Oréal Foundation,beauty,31.22,2023-08-30 10:59:08
P101800,L'Oréal Facial Toner,beauty,488.79,2026-04-13 14:15:31
P101801,Dell 4K Monitor,electronics,366.54,2025-01-12 01:46:26
P101802,Philips Storage Cabinet,home,388.0,2024-06-16 11:31:07
P101803,,home,326.46,2024-10-18 15:38:45
P101804,Nike Running Shoes,sports,49.11,2025-04-19 17:35:32
P101805,Under Armour Hiking Backpack,sports,206.75,2024-02-03 03:08:07
P101806,Adidas Swimming Goggles,sports,174.93,2024-01-12 22:57:07
P101807,Apple Smart Watch,electronics,92.82,2023-09-28 17:58:25
P101808,,sports,49.91,2025-01-26 11:20:41
P101809,Dove Perfume,beauty,117.19,2023-06-25 20:08:58
P101810,Apple USB-C Hub,electronics,377.15,2025-01-18 06:45:36
P101811,L'Oréal Makeup Brush Set,beauty,305.05,2025-07-10 22:48:31
P101812,,electronics,88.41,2024-09-14 17:37:09
P101813,Samsung Smart Watch,electronics,195.45,2024-07-03 14:14:43
P101814,Dell Noise Cancelling Headphones,electronics,190.54,2025-05-25 20:24:30
P101815,Sony Mechanical Keyboard,electronics,320.06,2024-11-01 12:07:06
P101816,Adidas Cycling Helmet,sports,113.1,2025-09-04 16:42:28
P101817,L'Oréal Beard Oil,beauty,343.17,2026-01-19 20:09:04
P101818,KitchenAid Storage Cabinet,home,92.58,2025-08-14 00:13:27
P101819,Adidas Cycling Helmet,sports,78.68,2024-08-03 14:26:31
P101820,Nike Jump Rope,sports,24.19,2025-05-04 16:04:16
P101821,Apple Tablet,electronics,149.26,2025-11-21 21:17:30
P101822,Nivea Foundation,beauty,261.65,2024-06-05 19:39:56
P101823,,electronics,303.73,2025-06-27 07:30:25
P101824,,beauty,330.95,2024-07-13 06:05:52
P101825,Under Armour Dumbbell Set,sports,336.01,2024-03-01 01:55:34
P101826,Apple Mechanical Keyboard,electronics,186.02,2026-02-17 22:04:33
P101827,Dyson Blender,home,398.06,2023-10-07 16:56:23
P101828,Apple Wireless Earbuds,electronics,458.72,2024-04-20 18:12:30
P101829,Nike Swimming Goggles,sports,262.32,2025-05-03 02:08:55
P101830,Dove Facial Toner,beauty,275.46,2025-12-02 03:54:30
P101831,KitchenAid Bookshelf,home,72.06,2026-03-24 08:34:43
P101832,KitchenAid Wall Clock,home,216.03,2024-06-24 15:12:56
P101833,Under Armour Dumbbell Set,sports,247.78,2024-11-26 03:33:34
P101834,Nike Running Shoes,sports,282.82,2025-10-14 17:35:43
P101835,Puma Fitness Tracker,sports,496.18,2025-04-26 09:55:53
P101836,L'Oréal Hair Serum,beauty,416.47,2025-12-16 16:24:34
P101837,IKEA Dining Chair,home,446.59,2025-09-08 14:59:38
P101838,KitchenAid Desk Organizer,home,28.74,2024-05-18 12:23:24
P101839,Samsung Smartphone,electronics,195.53,2026-01-05 14:56:10
P101840,L'Oréal Beard Oil,beauty,413.57,2025-02-22 07:57:57
P101841,Adidas Cycling Helmet,sports,188.56,2024-09-23 22:20:30
P101842,Sony Bluetooth Speaker,electronics,231.33,2023-09-27 02:25:24
P101843,Philips Desk Organizer,home,163.55,2026-01-23 11:34:17
P101844,,home,287.72,2025-12-30 22:26:35
P101845,Samsung Tablet,electronics,193.84,2025-05-10 03:51:04
P101846,Apple Wireless Earbuds,electronics,452.68,2023-07-12 08:15:29
P101847,Nivea Sunscreen,beauty,414.15,2024-08-03 07:36:57
P101848,Dove Face Cleanser,beauty,82.18,2025-11-22 07:38:35
P101849,KitchenAid Curtain Set,home,461.48,2025-04-07 18:35:55
P101850,Nivea Makeup Brush Set,beauty,328.4,2024-04-02 11:52:05
P101851,Dove Nail Polish,beauty,10.06,2026-02-17 02:54:57
P101852,Under Armour Football,sports,422.1,2024-02-10 12:19:26
P101853,Dyson Dining Chair,home,302.06,2025-10-12 11:19:41
P101854,Nike Camping Tent,sports,384.73,2025-07-09 18:38:42
P101855,Philips Air Fryer,home,320.61,2024-12-18 16:29:34
P101856,Sony Tablet,electronics,396.64,2025-12-26 13:32:33
P101857,Sony External SSD,electronics,167.05,2023-08-09 07:23:19
P101858,Dove Shampoo,beauty,270.45,2024-03-29 16:35:35
P101859,Maybelline Moisturizing Cream,beauty,381.69,2025-02-17 08:26:10
P101860,Adidas Dumbbell Set,sports,279.6,2024-06-18 17:46:08
P101861,Adidas Resistance Bands,sports,261.52,2025-12-22 21:48:06
P101862,Logitech USB-C Hub,electronics,59.13,2024-10-02 02:24:28
P101863,,home,197.09,2024-07-04 22:55:18
P101864,Samsung Mechanical Keyboard,electronics,220.79,2023-07-17 00:21:54
P101865,Dove Nail Polish,beauty,75.67,2025-09-28 17:51:27
P101866,Dell Smart TV,electronics,487.38,2025-02-16 11:38:10
P101867,KitchenAid Coffee Maker,home,286.56,2026-01-18 22:02:40
P101868,KitchenAid Sofa Cover,home,475.46,2025-01-04 05:18:47
P101869,KitchenAid Bed Frame,home,104.32,2023-08-01 12:10:10
P101870,Logitech 4K Monitor,electronics,80.78,2026-05-26 13:49:11
P101871,L'Oréal Perfume,beauty,96.06,2025-03-25 16:35:23
P101872,KitchenAid Wall Clock,home,361.98,2023-09-29 02:43:27
P101873,Logitech Bluetooth Speaker,electronics,422.49,2024-11-28 23:58:53
P101874,Nivea Lipstick,beauty,275.83,2025-02-18 15:35:27
P101875,L'Oréal Moisturizing Cream,beauty,343.96,2025-06-18 18:14:11
P101876,Nike Jump Rope,sports,361.64,2023-07-25 02:17:02
P101877,Maybelline Face Cleanser,beauty,76.03,2024-01-15 04:56:46
P101878,Sony Wireless Earbuds,electronics,193.7,2024-05-17 18:27:02
P101879,Logitech Smart TV,electronics,285.64,2025-11-27 17:52:58
P101880,IKEA Storage Cabinet,home,275.06,2023-08-13 05:23:16
P101881,Logitech Tablet,electronics,287.89,2026-04-20 04:13:36
P101882,Puma Protein Shaker,sports,309.94,2026-03-18 04:28:11
P101883,Adidas Protein Shaker,sports,247.83,2025-09-24 13:22:34
P101884,Maybelline Mascara,beauty,230.22,2023-10-30 16:48:58
P101885,Dyson Kitchen Mixer,home,440.32,2025-02-03 00:09:19
P101886,Philips Dining Chair,home,320.36,2025-05-18 01:29:21
P101887,Dyson Dining Chair,home,441.56,2023-12-29 00:35:51
P101888,L'Oréal Sunscreen,beauty,403.7,2024-05-01 08:20:57
P101889,IKEA Bed Frame,home,208.13,2024-09-19 12:11:33
P101890,Dyson Vacuum Cleaner,home,420.87,2024-02-25 02:53:33
P101891,,beauty,213.46,2023-11-15 20:12:56
P101892,Under Armour Camping Tent,sports,228.89,2024-08-17 23:44:37
P101893,Under Armour Running Shoes,sports,172.21,2023-12-26 04:25:45
P101894,Adidas Camping Tent,sports,267.32,2024-07-09 08:10:49
P101895,Philips Desk Organizer,home,99.53,2025-03-05 10:49:22
P101896,KitchenAid Curtain Set,home,234.37,2026-01-12 13:07:31
P101897,Puma Protein Shaker,sports,156.91,2024-08-07 00:47:03
P101898,,sports,58.78,2024-02-01 02:33:49
P101899,Puma Exercise Bench,sports,417.28,2024-06-11 18:42:09
P101900,Nike Basketball,sports,112.5,2024-07-04 20:36:29
P101901,Dyson Curtain Set,home,261.16,2024-12-17 04:35:50
P101902,Dyson Coffee Maker,home,348.51,2026-04-20 17:05:27
P101903,Adidas Football,sports,491.9,2026-05-03 14:58:24
P101904,Dyson Storage Cabinet,home,392.02,2023-12-05 12:44:09
P101905,Philips Floor Lamp,home,161.66,2024-10-01 19:18:02
P101906,Philips Electric Kettle,home,465.97,2024-01-20 16:34:27
P101907,L'Oréal Mascara,beauty,53.05,2024-06-14 04:29:00
P101908,Samsung Wireless Earbuds,electronics,9.29,2024-01-06 22:23:20
P101909,Apple Wireless Mouse,electronics,49.52,2024-04-13 17:24:17
P101910,Nivea Nail Polish,beauty,79.55,2025-10-09 10:34:02
P101911,KitchenAid Sofa Cover,home,37.68,2023-07-28 06:16:49
P101912,Dove Body Lotion,beauty,172.62,2026-04-09 02:39:12
P101913,KitchenAid Dining Chair,home,55.24,2025-01-05 08:54:47
P101914,Philips Vacuum Cleaner,home,210.52,2024-05-03 02:09:30
P101915,Adidas Cycling Helmet,sports,278.4,2023-08-09 17:09:44
P101916,Puma Camping Tent,sports,424.76,2026-03-10 09:42:42
P101917,IKEA Wall Clock,home,472.97,2024-04-03 12:45:54
P101918,,sports,24.49,2025-07-02 05:35:36
P101919,Under Armour Tennis Racket,sports,241.06,2025-01-07 11:46:41
P101920,Dell Portable Charger,electronics,493.95,2026-02-21 00:24:47
P101921,Dove Foundation,beauty,288.1,2024-09-05 22:45:05
P101922,Nike Fitness Tracker,sports,473.57,2025-04-02 23:47:54
P101923,Maybelline Moisturizing Cream,beauty,443.81,2023-07-05 20:18:17
P101924,Sony Gaming Laptop,electronics,313.9,2023-09-22 11:12:22
P101925,,sports,496.48,2023-06-26 04:10:03
P101926,KitchenAid Dining Chair,home,357.15,2023-08-10 23:44:57
P101927,Apple Noise Cancelling Headphones,electronics,491.87,2024-09-10 23:13:11
P101928,Nike Jump Rope,sports,446.07,2023-07-06 14:46:41
P101929,Adidas Running Shoes,sports,426.37,2025-01-29 15:50:24
P101930,KitchenAid Kitchen Mixer,home,452.62,2025-04-10 02:30:21
P101931,Logitech Smart Watch,electronics,453.38,2025-08-20 17:58:19
P101932,Sony Portable Charger,electronics,156.78,2023-11-16 14:31:59
P101933,Under Armour Running Shoes,sports,25.03,2025-05-25 16:06:18
P101934,Nike Running Shoes,sports,277.88,2026-03-23 05:29:05
P101935,IKEA Desk Organizer,home,288.96,2025-02-02 13:36:28
P101936,Dove Perfume,beauty,452.74,2024-08-08 08:03:05
P101937,Under Armour Yoga Mat,sports,349.17,2025-07-08 04:12:43
P101938,Dove Conditioner,beauty,186.56,2023-10-21 02:38:15
P101939,,sports,174.35,2025-05-31 01:21:09
P101940,Maybelline Hair Serum,beauty,100.49,2025-05-24 01:26:17
P101941,Maybelline Moisturizing Cream,beauty,457.11,2024-10-10 14:16:33
P101942,Apple Wireless Mouse,electronics,256.85,2023-10-23 08:24:56
P101943,Samsung Smart TV,electronics,68.62,2026-04-15 15:47:15
P101944,Sony Bluetooth Speaker,electronics,92.67,2026-03-28 15:21:54
P101945,Sony Noise Cancelling Headphones,electronics,401.72,2025-06-22 04:20:45
P101946,Samsung Wireless Earbuds,electronics,362.94,2024-10-31 09:53:00
P101947,L'Oréal Lipstick,beauty,293.46,2025-09-24 16:48:32
P101948,Puma Hiking Backpack,sports,334.14,2026-04-28 08:40:28
P101949,Samsung Portable Charger,electronics,73.66,2023-10-15 11:33:49
P101950,Sony Bluetooth Speaker,electronics,360.54,2026-01-28 21:40:00
P101951,Samsung 4K Monitor,electronics,396.84,2023-06-14 05:50:35
P101952,Philips Coffee Maker,home,359.9,2023-09-12 01:01:13
P101953,Puma Protein Shaker,sports,267.02,2024-10-05 14:45:39
P101954,Adidas Camping Tent,sports,494.03,2024-06-04 23:11:25
P101955,Dyson Dining Chair,home,367.12,2025-09-12 11:24:48
P101956,Logitech Gaming Laptop,electronics,256.25,2023-07-01 08:31:36
P101957,Sony Mechanical Keyboard,electronics,135.31,2025-04-22 00:25:28
P101958,,home,382.02,2024-05-14 13:48:51
P101959,,home,164.1,2025-04-05 23:47:30
P101960,Philips Floor Lamp,home,319.47,2025-03-22 06:59:46
P101961,,beauty,322.09,2025-01-05 16:17:02
P101962,,home,413.11,2024-02-02 22:46:24
P101963,IKEA Wall Clock,home,445.83,2024-12-05 11:54:19
P101964,Maybelline Facial Toner,beauty,84.83,2024-09-01 19:48:40
P101965,Samsung USB-C Hub,electronics,175.39,2024-11-20 01:58:42
P101966,Dell Smart TV,electronics,409.76,2026-05-19 23:55:27
P101967,Logitech Wireless Earbuds,electronics,488.7,2023-10-11 03:45:45
P101968,Apple Noise Cancelling Headphones,electronics,386.84,2025-01-02 18:18:33
P101969,L'Oréal Foundation,beauty,134.91,2023-10-11 18:27:46
P101970,Dove Conditioner,beauty,372.39,2025-02-28 21:54:54
P101971,Puma Fitness Tracker,sports,153.62,2024-11-14 00:45:05
P101972,Puma Cycling Helmet,sports,499.55,2024-09-10 22:07:17
P101973,Philips Storage Cabinet,home,89.42,2025-07-11 21:11:55
P101974,Dove Body Lotion,beauty,440.59,2024-04-17 20:54:28
P101975,Dove Body Lotion,beauty,435.0,2023-06-25 03:33:58
P101976,Under Armour Resistance Bands,sports,75.33,2024-08-23 05:46:34
P101977,Under Armour Yoga Mat,sports,437.31,2024-04-26 13:41:43
P101978,Dove Beard Oil,beauty,317.94,2025-08-17 17:55:54
P101979,Puma Yoga Mat,sports,220.02,2024-01-29 03:53:55
P101980,Philips Storage Cabinet,home,473.29,2025-06-05 12:56:26
P101981,IKEA Coffee Maker,home,198.69,2024-11-08 11:16:18
P101982,KitchenAid Bookshelf,home,102.89,2025-02-27 00:51:33
P101983,Under Armour Resistance Bands,sports,155.24,2025-06-26 11:02:50
P101984,Nivea Perfume,beauty,245.83,2025-10-31 20:39:22
P101985,Under Armour Tennis Racket,sports,473.93,2024-10-01 21:22:08
P101986,Dyson Wall Clock,home,34.58,2026-03-31 09:22:06
P101987,Samsung Smart Watch,electronics,354.48,2025-08-02 00:16:51
P101988,Nivea Perfume,beauty,261.79,2025-05-14 03:36:10
P101989,Adidas Tennis Racket,sports,247.8,2026-04-08 23:49:21
P101990,Nivea Conditioner,beauty,317.08,2026-04-07 04:28:12
P101991,,sports,69.07,2025-10-06 16:57:19
P101992,Maybelline Nail Polish,beauty,189.81,2025-09-13 17:02:11
P101993,KitchenAid Storage Cabinet,home,485.36,2023-06-21 09:26:10
P101994,Samsung USB-C Hub,electronics,188.15,2025-07-17 20:27:40
P101995,Philips Bookshelf,home,345.7,2025-11-21 02:14:42
P101996,Dove Facial Toner,beauty,143.86,2024-06-18 15:24:10
P101997,Maybelline Nail Polish,beauty,101.22,2025-07-30 04:53:24
P101998,KitchenAid Electric Kettle,home,318.18,2024-01-02 03:15:16
P101999,Philips Sofa Cover,home,410.73,2025-05-12 05:58:33
