order_id,product_id,quantity,unit_price
O100326,P101800,2,473.56
O100327,P101234,3,288.37
O100327,P101442,3,353.51
O100327,P101314,3,162.32
O100327,P101864,3,213.49
O100328,P101318,3,246.49
O100328,P101099,2,390.73
O100329,P101353,2,371.02
O100329,P101505,2,114.01
O100329,P101163,3,411.77
O100329,P101200,3,411.09
O100329,P100317,3,429.7
O100330,P100644,2,143.0
O100330,P100272,2,373.73
O100330,P101719,2,101.74
O100331,P100771,1,251.33
O100331,P100183,3,217.6
O100331,P101106,3,335.46
O100332,P100358,2,290.35
O100332,P100417,3,152.25
O100332,P101213,2,183.56
O100333,P100487,3,101.35
O100333,P100309,1,85.48
O100334,P101023,1,369.62
O100334,P101673,1,473.22
O100334,P101160,1,251.44
O100334,P101058,3,450.36
O100334,P101457,3,191.1
O100335,P100343,1,68.88
O100335,P101671,1,33.65
O100336,P100359,1,334.41
O100336,P101416,3,412.24
O100337,P100777,1,281.68
O100337,P100061,3,294.76
O100337,P101222,3,246.69
O100337,P101883,3,234.96
O100338,P100249,1,299.06
O100338,P101674,2,68.61
O100338,P100785,1,205.91
O100338,P101878,3,178.89
O100339,P100592,2,38.18
O100339,P101313,1,102.68
O100339,P101546,1,351.72
O100339,P100565,2,466.76
O100339,P101569,3,434.35
O100340,P100644,2,140.46
O100340,P101205,2,371.54
O100341,P100071,1,288.37
O100342,P100936,2,177.83
O100343,P100757,2,390.22
O100344,P100776,2,221.92
O100344,P100678,1,68.09
O100344,P100094,2,232.75
O100344,P101836,3,391.06
O100344,P100550,1,443.62
O100345,P101876,2,336.29
O100345,P100177,3,306.59
O100345,P101721,1,164.13
O100345,P100003,2,397.87
O100346,P100816,3,166.14
O100347,P100550,3,462.96
O100347,P101070,3,167.07
O100347,P101583,3,478.05
O100347,P100880,2,76.4
O100347,P100602,3,309.0
O100348,P101486,3,22.11
O100348,P100829,1,314.79
O100348,P100940,1,297.36
O100348,P101105,2,362.14
O100348,P101065,3,121.98
O100349,P101083,3,237.63
O100349,P100993,3,259.24
O100349,P100062,2,411.58
O100349,P100878,1,363.89
O100350,P101166,2,463.94
O100351,P101419,3,68.82
O100352,P101931,1,414.06
O100353,P100930,3,356.25
O100353,P101144,1,413.64
O100353,P100619,1,186.77
O100354,P101558,3,213.55
O100355,P101926,1,349.43
O100355,P100739,2,180.97
O100356,P100943,2,356.62
O100357,P101374,3,353.76
O100358,P100788,3,426.79
O100358,P100152,1,341.8
O100358,P101632,3,156.67
O100359,P100188,3,229.44
O100359,P100824,1,451.45
O100359,P100362,1,280.78
O100360,P100684,3,260.22
O100360,P100920,1,149.1
O100360,P101805,2,200.98
O100360,P100750,2,81.3
O100361,P101686,3,11.58
O100362,P100763,2,212.31
O100362,P100092,2,329.76
O100362,P101035,1,97.49
O100363,P100289,1,151.86
O100363,P100751,2,334.98
O100363,P101454,3,112.87
O100363,P101503,1,12.93
O100363,P100817,1,272.0
O100364,P100839,2,275.55
O100364,P100940,1,287.47
O100364,P100278,2,395.76
O100365,P100363,3,123.12
O100365,P101146,3,395.67
O100365,P101476,2,305.26
O100365,P100182,2,415.54
O100366,P100374,1,111.08
O100366,P101468,2,42.42
O100366,P100279,2,210.55
O100366,P101928,3,442.69
O100366,P101627,2,331.03
O100367,P100120,2,14.77
O100368,P100187,1,21.78
O100369,P101250,1,144.71
O100370,P101671,3,33.92
O100371,P100875,1,367.64
O100371,P100089,3,145.99
O100372,P100109,3,95.31
O100372,P100089,1,147.55
O100372,P101658,2,449.43
O100372,P101393,1,19.45
O100373,P100525,3,28.6
O100373,P101338,1,118.43
O100373,P101175,2,30.98
O100373,P100670,3,347.51
O100374,P101633,3,161.72
O100374,P100846,3,396.33
O100375,P101771,2,333.86
O100375,P101218,2,297.56
O100376,P101568,1,241.69
O100376,P101500,1,344.58
O100376,P101624,3,31.19
O100376,P100289,2,141.95
O100377,P101660,3,430.76
O100377,P101846,3,442.42
O100377,P100072,2,232.03
O100378,P100720,3,299.64
O100378,P100825,1,300.0
O100379,P100959,2,267.72
O100380,P100896,2,409.73
O100380,P101804,1,45.86
O100380,P101880,1,259.13
O100381,P100830,2,437.4
O100382,P100079,3,150.56
O100382,P100396,3,386.68
O100382,P101469,2,400.01
O100382,P101906,3,442.83
O100383,P100621,1,372.19
O100383,P100466,2,336.51
O100383,P101633,3,169.31
O100383,P100610,2,54.13
O100383,P101106,1,314.16
O100384,P100912,2,385.4
O100385,P100805,2,234.16
O100386,P100721,1,252.36
O100386,P100813,1,277.86
O100386,P100374,3,112.64
O100387,P100069,3,18.12
O100387,P101847,2,377.17
O100387,P101010,3,442.56
O100387,P101496,1,441.36
O100387,P101228,1,119.83
O100388,P101947,1,293.37
O100389,P101595,3,144.61
O100389,P100194,3,287.15
O100389,P100039,1,282.55
O100389,P100604,3,491.03
O100390,P100110,3,77.12
O100390,P100344,3,425.09
O100390,P101468,3,43.02
O100390,P100478,2,9.61
O100391,P101430,1,307.33
O100391,P100001,1,200.76
O100391,P100373,2,186.53
O100392,P100731,1,280.04
O100392,P101761,2,173.26
O100392,P101432,1,268.96
O100392,P100227,2,334.89
O100392,P101473,1,315.91
O100393,P101979,3,213.12
O100393,P101204,2,289.18
O100393,P101823,3,283.68
O100394,P100578,1,344.27
O100394,P101008,1,295.6
O100394,P101442,1,382.13
O100394,P100949,3,374.57
O100395,P101450,3,348.54
O100395,P100749,3,53.55
O100395,P100472,3,114.41
O100396,P100098,1,146.98
O100397,P101960,3,307.4
O100397,P101986,2,33.79
O100397,P100024,1,253.38
O100398,P100242,1,266.14
O100398,P100258,1,392.93
O100398,P100877,1,353.66
O100398,P101430,2,287.7
O100398,P101111,2,283.41
O100399,P101956,1,256.01
O100400,P101803,3,313.94
O100400,P100356,3,32.56
O100400,P101556,1,352.77
O100401,P100697,1,34.06
O100401,P100794,1,56.47
O100401,P100834,2,36.67
O100401,P101182,1,361.65
O100401,P100814,3,348.28
O100402,P100120,1,14.18
O100402,P101468,2,43.51
O100402,P100090,3,268.68
O100402,P100980,3,282.66
O100402,P101393,1,20.99
O100403,P101356,1,426.18
O100403,P100591,2,472.9
O100404,P101765,1,175.39
O100404,P100804,2,219.81
O100404,P101553,1,195.44
O100405,P100446,1,75.66
O100406,P100149,2,206.81
O100407,P100641,2,342.18
O100407,P100801,1,153.69
O100407,P100940,3,288.83
O100407,P101192,1,433.93
O100408,P101438,1,186.84
O100408,P100453,2,418.0
O100408,P100195,1,347.35
O100408,P101612,1,271.66
O100408,P101317,2,107.42
O100409,P100729,1,333.5
O100410,P101138,2,436.05
O100410,P100497,1,7.94
O100410,P101849,1,419.41
O100410,P100804,2,214.27
O100410,P100278,3,398.97
O100411,P101835,3,463.16
O100411,P101997,2,94.48
O100411,P101794,3,349.04
O100412,P100923,2,387.01
O100412,P101762,1,44.52
O100412,P101215,3,274.74
O100412,P100867,2,278.31
O100412,P100095,1,252.68
O100413,P100858,3,409.01
O100413,P100366,1,343.46
O100414,P100937,2,433.58
O100414,P100382,1,63.38
O100415,P101822,1,253.67
O100415,P100258,1,394.08
O100415,P100234,1,151.74
O100415,P101724,1,192.02
O100416,P100012,1,121.91
O100416,P101434,1,194.35
O100416,P101628,3,148.73
O100416,P100350,1,357.89
O100416,P101864,3,216.06
O100417,P101173,2,21.99
O100417,P101405,2,195.68
O100417,P100888,1,308.59
O100417,P101030,2,124.9
O100417,P100760,2,443.99
O100418,P101495,3,15.89
O100419,P101535,2,15.75
O100419,P100963,1,344.73
O100419,P100192,2,84.39
O100419,P100091,3,391.31
O100419,P101583,2,485.73
O100420,P101095,3,211.99
O100420,P100442,1,441.53
O100420,P100768,3,237.3
O100420,P101041,3,415.89
O100421,P101645,3,413.0
O100421,P101969,2,133.11
O100422,P101052,1,112.94
O100423,P100332,1,299.54
O100423,P101128,1,391.99
O100423,P101099,1,377.59
O100423,P101717,1,76.35
O100424,P100121,2,138.6
O100424,P100570,2,72.55
O100425,P101497,1,133.17
O100425,P101761,3,173.05
O100426,P100863,2,394.72
O100427,P101435,1,437.21
O100427,P101506,3,299.48
O100428,P100073,3,306.38
O100428,P100103,2,400.51
O100429,P100448,1,333.28
O100429,P100898,2,242.1
O100430,P101424,1,439.15
O100430,P101470,1,261.72
O100431,P101030,1,127.7
O100431,P101815,1,301.09
O100432,P100403,1,445.34
O100432,P101689,1,283.72
O100432,P101624,3,30.26
O100432,P101696,2,122.07
O100433,P100814,3,336.0
O100433,P101100,1,242.59
O100433,P100145,3,414.77
O100434,P101225,1,152.61
O100434,P101809,3,116.94
O100435,P100961,2,47.99
O100436,P100083,1,468.56
O100436,P101957,3,124.73
O100436,P101933,1,23.19
O100436,P101724,3,198.59
O100436,P100565,1,458.98
O100437,P100332,1,316.53
O100437,P101641,1,50.3
O100437,P100859,2,259.76
O100437,P100114,2,57.57
O100438,P101984,2,241.93
O100438,P101858,2,255.86
O100438,P101542,1,285.23
O100439,P101904,1,356.12
O100439,P101048,2,140.93
O100439,P100123,2,348.28
O100439,P101594,2,295.21
O100440,P100903,2,269.74
O100441,P101402,2,263.48
O100441,P100386,3,297.29
O100442,P100704,1,50.27
O100442,P101238,2,350.64
O100442,P100388,1,336.45
O100442,P100789,1,402.81
O100443,P100181,2,62.64
O100444,P100443,2,185.78
O100444,P101883,3,231.56
O100444,P101340,3,393.43
O100445,P101379,1,368.22
O100445,P101054,3,53.14
O100445,P101955,1,350.0
O100446,P101943,3,68.28
O100446,P101265,1,159.36
O100446,P101905,2,147.88
O100446,P100491,3,460.76
O100447,P101347,3,459.35
O100448,P100539,1,455.74
O100448,P100693,1,326.65
O100448,P101474,2,238.15
O100448,P101994,1,186.06
O100449,P100746,3,95.59
O100450,P100533,1,110.26
O100450,P100071,3,289.7
O100451,P101446,2,378.26
O100452,P101022,2,312.08
O100452,P101472,2,29.96
O100452,P100956,3,186.16
O100452,P101412,3,226.58
O100452,P101022,2,338.63
O100453,P101201,3,114.88
O100453,P101633,2,165.11
O100453,P101930,3,422.54
O100453,P100408,2,234.01
O100454,P100759,3,66.77
O100454,P101755,2,140.59
O100454,P101907,3,50.9
O100454,P101029,2,163.73
O100455,P100882,1,339.1
O100456,P100161,1,447.76
O100456,P100757,1,374.21
O100457,P101172,2,470.03
O100458,P101878,2,184.17
O100458,P101668,2,235.9
O100458,P100817,3,250.55
O100458,P101610,2,73.51
O100458,P100813,2,297.12
O100459,P100231,1,10.45
O100459,P101781,2,88.72
O100460,P101591,3,275.02
O100460,P100243,2,8.17
O100460,P100250,2,200.0
O100461,P101332,3,278.13
O100461,P100507,1,433.35
O100461,P101672,1,43.53
O100462,P101814,2,175.55
O100462,P101658,1,442.84
O100462,P100845,1,224.92
O100463,P100462,1,42.39
O100463,P101394,1,24.15
O100463,P101322,3,386.04
O100463,P101015,3,275.45
O100464,P100290,1,179.82
O100464,P101494,3,302.47
O100465,P100575,2,22.18
O100465,P100742,3,167.12
O100465,P101835,1,468.04
O100465,P101855,3,314.12
O100465,P100531,2,278.81
O100466,P100099,1,193.74
O100466,P101316,1,379.17
O100466,P101912,3,155.79
O100466,P101083,2,240.98
O100467,P100455,2,78.37
O100467,P100270,3,141.07
O100468,P100832,1,5.59
O100468,P100006,1,368.04
O100468,P100126,3,48.81
O100469,P101669,1,189.51
O100469,P101909,3,44.88
O100469,P101899,2,389.13
O100470,P101348,1,321.6
O100470,P101885,1,417.59
O100470,P101397,1,366.04
O100470,P100134,2,330.03
O100470,P100948,3,404.81
O100471,P100245,2,183.09
O100471,P100616,1,224.2
O100472,P101575,1,299.02
O100473,P101650,3,209.82
O100473,P101012,1,263.68
O100473,P100406,1,178.28
O100473,P101274,2,111.91
O100473,P100315,3,151.63
O100474,P101856,3,358.04
O100474,P101320,1,106.99
O100475,P101605,1,321.39
O100475,P101472,2,31.87
O100475,P100721,3,260.94
O100475,P101862,1,54.09
O100476,P101310,3,130.98
O100476,P100906,1,91.41
O100477,P101830,3,264.53
O100477,P100356,1,32.31
O100478,P101415,3,10.0
O100478,P101600,1,91.46
O100478,P100461,1,86.63
O100478,P100874,1,137.66
O100479,P100961,2,46.52
O100480,P101128,2,368.77
O100481,P100796,3,427.1
O100481,P101965,1,171.26
O100482,P101699,1,425.42
O100482,P100202,1,27.62
O100483,P100811,1,387.41
O100483,P101731,3,295.29
O100484,P101388,3,207.01
O100484,P100374,3,104.21
O100484,P101759,2,339.34
O100484,P101724,3,196.37
O100484,P101448,2,421.47
O100485,P101596,2,254.43
O100485,P100664,2,338.88
O100485,P100268,1,235.88
O100486,P101414,1,288.13
O100486,P100330,3,268.02
O100487,P101544,3,19.51
O100488,P100708,3,81.89
O100488,P101757,3,328.2
O100489,P100365,3,231.63
O100489,P100829,1,314.41
O100490,P100691,1,71.14
O100490,P100100,2,390.83
O100490,P101837,3,437.23
O100490,P100980,1,276.55
O100490,P101326,1,39.63
O100491,P100812,3,378.21
O100491,P100564,1,250.72
O100491,P100012,2,128.28
O100492,P101754,3,284.2
O100492,P101581,1,385.79
O100493,P100304,1,50.1
O100493,P100146,1,131.16
O100493,P100357,2,124.81
O100494,P101606,2,79.64
O100494,P100469,3,379.55
O100494,P100969,3,438.12
O100494,P100129,2,107.99
O100494,P101619,2,229.71
O100495,P100514,3,9.35
O100495,P100356,3,33.61
O100495,P100754,1,292.95
O100496,P100147,1,289.9
O100496,P101880,3,256.97
O100496,P100877,2,335.45
O100497,P101180,3,163.94
O100498,P101210,2,223.35
O100498,P101017,2,416.79
O100499,P100977,1,91.69
O100500,P100519,1,62.69
O100501,P101365,1,271.45
O100501,P101775,3,212.77
O100502,P101492,3,444.07
O100502,P100629,1,345.37
O100503,P100498,3,389.62
O100503,P101938,3,175.43
O100503,P101089,3,134.08
O100503,P100831,1,179.57
O100503,P101071,2,328.56
O100504,P100873,2,467.0
O100504,P100473,1,255.07
O100505,P100270,2,144.39
O100505,P101382,1,150.72
O100506,P101424,3,473.36
O100506,P101095,3,209.15
O100506,P101115,2,323.08
O100507,P101926,3,345.9
O100507,P101843,3,158.53
O100508,P100236,3,16.61
O100508,P101576,2,234.99
O100509,P100063,3,346.44
O100509,P101608,3,472.86
O100510,P100477,1,265.99
O100510,P100324,1,415.88
O100511,P101724,1,203.45
O100511,P100995,2,274.0
O100511,P100579,3,207.17
O100512,P100982,1,436.79
O100512,P100002,1,263.91
O100512,P101149,2,464.61
O100513,P101115,3,337.25
O100513,P101016,2,26.31
O100513,P100917,3,413.46
O100514,P101812,1,83.28
O100514,P100412,2,416.58
O100514,P100873,3,471.6
O100515,P101756,2,208.69
O100515,P100832,1,5.69
O100515,P101431,1,279.83
O100516,P101205,3,354.69
O100517,P101157,2,299.22
O100517,P101971,2,145.04
O100517,P100225,3,91.05
O100518,P100281,3,45.54
O100518,P100456,2,43.23
O100518,P101422,2,48.68
O100519,P100367,2,6.66
O100520,P101083,1,232.76
O100520,P101381,1,188.21
O100521,P100160,2,298.91
O100521,P101876,3,347.93
O100522,P101721,3,160.46
O100522,P101252,2,412.57
O100522,P100576,2,275.22
O100522,P100507,2,434.72
O100522,P101543,2,230.87
O100523,P101526,1,385.27
O100523,P100527,1,12.67
O100523,P100625,3,453.06
O100524,P101900,3,107.88
O100524,P101542,3,280.95
O100524,P101445,2,445.39
O100524,P100923,2,362.25
O100524,P101804,2,48.51
O100525,P100035,3,379.11
O100525,P101713,3,195.73
O100525,P100350,1,353.0
O100526,P100672,3,63.11
O100526,P101239,3,470.25
O100526,P101915,1,278.08
O100526,P101370,3,263.05
O100526,P101807,3,88.95
O100527,P100204,1,177.47
O100527,P101981,1,198.64
O100527,P101556,3,336.26
O100528,P101415,1,9.27
O100529,P101559,1,21.51
O100529,P100617,3,288.13
O100529,P100587,3,210.02
O100529,P100845,2,217.44
O100530,P100270,1,135.2
O100530,P100020,1,351.19
O100530,P101160,2,248.04
O100530,P100781,1,223.22
O100530,P101251,1,198.23
O100531,P100289,3,152.33
O100532,P100279,1,213.61
O100533,P100682,2,27.47
O100533,P101082,3,328.2
O100533,P100389,2,250.14
O100533,P101286,3,455.32
O100534,P101137,2,381.38
O100535,P101889,3,200.0
O100536,P100534,3,11.63
O100537,P100387,2,410.08
O100537,P100812,2,356.14
O100537,P100148,1,18.42
O100538,P100759,1,69.68
O100538,P100607,1,173.28
O100538,P100834,1,38.06
O100538,P101517,1,197.48
O100538,P100509,1,461.99
O100539,P100375,2,433.73
O100539,P101343,1,347.1
O100539,P100475,3,365.0
O100540,P100851,3,181.0
O100540,P101381,3,187.61
O100540,P101682,3,186.53
O100540,P100066,3,126.4
O100540,P101944,3,86.31
O100541,P101165,2,291.98
O100541,P101193,1,96.8
O100542,P101324,3,139.48
O100543,P101821,2,135.3
O100543,P100539,1,494.99
O100543,P100618,1,462.4
O100543,P100119,1,256.18
O100544,P101939,1,159.76
O100544,P101669,3,185.57
O100544,P100574,2,232.26
O100545,P100918,2,107.98
O100545,P101543,1,215.07
O100546,P101065,1,122.72
O100546,P100478,1,8.94
O100547,P100676,2,430.15
O100547,P100220,1,199.49
O100548,P100470,1,459.53
O100549,P100836,2,184.65
O100549,P101503,3,13.02
O100549,P101845,2,189.64
O100550,P101910,1,75.08
O100550,P100874,1,141.55
O100550,P101248,3,198.47
O100551,P100510,3,343.18
O100551,P100569,3,265.42
O100551,P100114,1,60.85
O100552,P101864,1,214.93
O100552,P101138,2,450.07
O100553,P100481,1,450.46
O100553,P101467,1,182.85
O100554,P100606,2,222.65
O100554,P101991,3,67.75
O100554,P101632,1,149.12
O100554,P101469,1,402.71
O100554,P101355,1,428.75
O100555,P100119,2,272.45
O100555,P101479,2,233.09
O100555,P100530,3,208.3
O100556,P101494,1,314.8
O100556,P100975,3,205.1
O100556,P101014,2,159.17
O100556,P100847,1,463.04
O100557,P101916,1,421.6
O100557,P100102,2,165.59
O100557,P101109,1,50.75
O100557,P101885,2,403.07
O100557,P101387,2,417.64
O100558,P101035,1,99.41
O100558,P100648,3,180.06
O100558,P101957,3,132.36
O100559,P100789,2,416.66
O100559,P100577,3,357.95
O100559,P101038,3,423.27
O100560,P100994,1,84.52
O100560,P100924,3,327.9
O100561,P101626,1,65.04
O100562,P100176,1,232.31
O100563,P101978,3,287.48
O100563,P101427,2,350.72
O100563,P101132,2,355.93
O100563,P101521,3,134.15
O100564,P100930,1,369.0
O100565,P100596,3,368.77
O100565,P101288,1,269.99
O100565,P100721,1,258.38
O100565,P101268,3,180.51
O100566,P100364,3,310.14
O100566,P101814,1,180.9
O100566,P100353,1,450.46
O100567,P101936,2,441.35
O100567,P100511,1,82.77
O100567,P100372,1,83.64
O100567,P101755,2,136.95
O100568,P100769,1,121.78
O100569,P101403,2,402.3
O100569,P101323,2,151.92
O100569,P100393,1,209.21
O100570,P101417,3,335.76
O100571,P101999,2,381.75
O100571,P100906,1,87.69
O100572,P101022,3,331.83
O100572,P101889,2,187.56
O100572,P100951,1,122.13
O100572,P100021,2,406.93
O100572,P100773,3,316.55
O100573,P101253,2,211.14
O100574,P101017,2,409.1
O100574,P101850,1,308.61
O100574,P101299,3,367.81
O100574,P101940,3,97.89
O100575,P100477,2,267.16
O100575,P101886,2,303.51
O100575,P101627,1,336.69
O100575,P100734,3,331.91
O100576,P100164,2,98.69
O100576,P100171,1,232.58
O100576,P100274,1,391.5
O100576,P101172,3,470.13
O100577,P101213,2,182.64
O100577,P100660,2,159.06
O100578,P101211,2,11.66
O100578,P101361,3,202.24
O100579,P100892,1,174.93
O100579,P101474,1,230.93
O100580,P101693,3,252.59
O100580,P101360,1,324.61
O100581,P100155,2,288.5
O100581,P101276,3,407.81
O100581,P101369,3,293.39
O100581,P100398,1,31.06
O100582,P101340,3,396.06
O100582,P100082,1,125.53
O100583,P101744,1,44.77
O100583,P100321,1,169.1
O100583,P100171,1,233.56
O100583,P100193,1,488.14
O100583,P100762,3,246.22
O100584,P101456,2,159.21
O100585,P101112,2,72.82
O100585,P100822,2,456.33
O100585,P100212,3,258.45
O100585,P100669,2,275.82
O100586,P100797,2,314.5
O100587,P101714,3,307.72
O100587,P101627,2,337.33
O100588,P101875,2,324.78
O100588,P101074,2,18.77
O100588,P100642,3,147.28
O100588,P101508,2,270.86
O100588,P100577,2,377.07
O100589,P101220,2,298.64
O100590,P100606,3,225.4
O100590,P101250,1,142.82
O100591,P101656,1,147.87
O100591,P100395,1,283.61
O100591,P101413,1,331.18
O100591,P100334,3,374.22
O100592,P101629,1,117.31
O100592,P100994,3,87.06
O100593,P101582,3,341.72
O100593,P100184,2,157.74
O100593,P100914,1,107.77
O100593,P100832,3,5.84
O100593,P101255,2,416.89
O100594,P100197,3,272.28
O100594,P101430,1,289.18
O100594,P101125,1,134.56
O100594,P101792,2,166.83
O100594,P100042,3,81.85
O100595,P101446,1,348.07
O100595,P100712,1,480.76
O100596,P100689,1,125.23
O100596,P100386,1,290.18
O100596,P101293,1,338.58
O100596,P100367,2,6.58
O100596,P101084,1,219.32
O100597,P101915,2,265.96
O100598,P101894,2,263.11
