order_id,customer_id,order_date,status
O100575,U101708,2025-02-26 18:26:55,completed
O100576,U102686,2025-09-27 00:00:14,completed
O100577,U102895,2025-02-06 06:31:00,cancelled
O100578,U104535,2025-04-14 07:26:22,completed
O100579,U102776,2024-06-29 19:52:34,cancelled
O100580,U101119,2024-11-26 05:49:54,completed
O100581,U102988,2024-06-24 02:19:53,completed
O100582,U104259,2025-03-13 18:46:28,completed
O100583,U104243,2024-07-18 16:52:10,pending
O100584,U100194,2025-07-13 07:55:39,pending
O100585,U100662,2024-09-16 00:26:53,completed
O100586,U100479,2025-12-18 09:33:18,completed
O100587,U104218,2026-03-19 22:04:01,completed
O100588,U101423,2025-03-02 22:20:59,completed
O100589,U102377,1984-05-07 00:00:00,pending
O100590,U102708,2025-05-22 00:53:28,completed
O100591,U103175,2025-07-15 13:58:39,completed
O100592,U103814,1996-03-01 00:00:00,pending
O100593,U102014,2025-07-29 09:28:31,cancelled
O100594,U103789,2009-06-04 00:00:00,completed
O100595,U104805,2024-08-05 21:23:08,completed
O100596,U102443,2017-03-12 00:00:00,completed
O100597,U100911,2024-08-13 17:29:13,completed
O100598,U103213,2024-06-06 12:56:07,completed
O100599,U102364,2025-01-30 04:36:24,pending
O100600,U103629,2024-11-10 02:15:47,pending
O100601,U103472,2025-10-13 14:20:27,completed
O100602,UNKNOWN,2026-04-21 17:11:16,completed
O100603,U104651,2024-09-20 00:08:23,completed
O100604,U100609,2024-11-04 13:06:24,completed
O100605,U102156,2025-05-30 06:05:37,completed
O100606,U103866,2025-03-28 20:03:04,completed
O100607,U100371,2025-03-17 14:01:47,completed
O100608,U100615,1978-11-05 00:00:00,completed
O100609,U102253,2024-11-21 22:45:51,completed
O100610,U104942,2026-02-14 01:30:19,completed
O100611,U104138,2025-04-01 18:18:40,completed
O100612,U100864,2024-11-02 09:18:19,completed
O100613,U101268,1971-07-13 00:00:00,completed
O100614,U100784,2025-11-24 13:40:37,completed
O100615,U104571,2025-07-17 18:55:31,completed
O100616,U104178,2024-08-12 10:21:36,cancelled
O100617,U102339,2024-11-26 06:33:28,completed
O100618,U102237,2024-08-15 08:49:04,completed
O100619,U104054,2026-02-20 07:44:40,completed
O100620,U104895,2024-11-25 05:24:49,completed
O100621,U100935,2025-04-16 18:31:39,cancelled
O100622,U103980,2025-02-12 08:50:21,pending
O100623,U102338,2025-07-07 15:12:49,completed
O100624,U100325,2025-07-03 20:12:40,completed
O100625,U101534,2026-02-27 12:10:32,completed
O100626,U103480,2025-07-29 09:22:52,completed
O100627,U103861,2025-01-09 07:54:12,completed
O100628,U101985,2025-07-25 21:52:38,completed
O100629,UNKNOWN,2024-08-04 19:04:11,completed
O100630,U104603,2025-03-25 19:20:31,completed
O100631,U102778,2024-11-28 22:00:48,pending
O100632,U101270,2026-05-07 14:51:25,completed
O100633,U100640,2022-06-12 00:00:00,completed
O100634,UNKNOWN,2026-04-27 13:18:10,completed
O100635,U104078,2025-07-05 04:28:39,completed
O100636,U104661,2026-04-05 19:49:01,pending
O100637,U101367,2025-09-10 20:40:38,completed
O100638,UNKNOWN,2025-01-29 18:18:23,pending
O100639,U102575,2025-02-11 21:42:46,completed
O100640,U103603,2025-10-30 18:29:54,pending
O100641,U101581,2025-01-11 05:51:30,pending
O100642,U101986,2025-12-20 07:31:59,completed
O100643,U102240,2025-12-15 06:42:13,completed
O100644,U103966,2026-02-12 01:37:49,pending
O100645,UNKNOWN,2025-10-25 02:20:13,completed
O100646,U100128,2026-02-14 05:03:21,completed
O100647,UNKNOWN,2024-10-24 07:33:10,completed
O100648,U103996,2024-10-22 23:59:26,completed
O100649,U100851,2025-07-04 19:45:20,completed
O100650,U104103,2026-01-24 23:48:20,completed
O100651,U102076,2011-05-28 00:00:00,completed
O100652,U103774,1984-09-08 00:00:00,completed
O100653,U102994,2025-01-03 16:15:34,pending
O100654,U103744,2024-12-02 00:00:00,completed
O100655,U102756,2025-11-21 00:42:41,cancelled
O100656,U101644,2026-05-02 09:27:34,cancelled
O100657,U104371,1981-05-08 00:00:00,pending
O100658,U103144,2025-02-06 18:13:25,cancelled
O100659,U100242,2025-10-21 03:46:44,pending
O100660,U104085,2024-10-23 19:54:38,pending
O100661,U100170,2024-07-10 08:23:15,completed
O100662,UNKNOWN,2026-02-04 06:10:01,completed
O100663,U103512,2000-06-28 00:00:00,pending
O100664,UNKNOWN,2025-11-02 12:56:32,completed
O100665,U101499,2025-11-13 22:37:56,pending
O100666,U102099,2024-09-14 02:49:05,pending
O100667,U102158,2025-05-24 20:05:41,completed
O100668,U101972,2025-05-15 14:25:00,pending
O100669,U103925,2024-08-30 12:02:08,completed
O100670,U100841,2026-04-29 01:39:59,completed
O100671,U102258,2025-07-30 20:54:36,completed
O100672,U104039,2020-07-24 00:00:00,completed
O100673,U102035,2024-12-17 18:42:13,completed
O100674,U103271,2025-01-30 05:15:19,completed
O100675,U100857,2025-12-28 06:54:51,completed
O100676,U103823,2025-04-13 18:53:56,pending
O100677,U101049,2024-07-07 11:18:31,completed
O100678,U103990,2025-04-10 14:54:02,completed
O100679,U100298,2026-06-02 19:51:01,completed
O100680,U100923,2026-01-02 22:28:20,pending
O100681,U104232,2024-09-30 21:25:58,pending
O100682,U100179,1989-10-21 00:00:00,completed
O100683,U104306,2025-12-07 02:17:53,completed
O100684,U102799,2026-04-10 07:31:17,pending
O100685,U104875,2025-09-01 01:01:05,completed
O100686,U104062,1978-12-22 00:00:00,completed
O100687,U104045,1980-04-18 00:00:00,completed
O100688,UNKNOWN,2026-02-15 01:48:12,completed
O100689,U102713,2025-03-20 12:35:24,pending
O100690,U103143,2024-06-05 23:56:58,completed
O100691,U104506,2018-07-01 00:00:00,completed
O100692,U102853,2000-07-13 00:00:00,completed
O100693,U102657,2024-11-25 00:14:52,cancelled
O100694,U104522,1996-06-28 00:00:00,pending
O100695,U103346,2025-02-17 09:45:24,pending
O100696,U101471,2024-09-22 02:25:21,completed
O100697,U102949,2025-09-05 20:49:23,completed
O100698,U100941,2024-07-30 11:51:10,cancelled
O100699,U101907,2026-02-12 13:43:49,completed
O100700,U104837,1991-05-16 00:00:00,pending
O100701,U101243,2024-08-15 09:49:04,completed
O100702,U104423,2024-09-22 15:29:38,completed
O100703,U101466,1979-05-09 00:00:00,completed
O100704,U103957,2024-11-13 01:10:39,pending
O100705,U101966,2025-09-29 02:16:58,pending
O100706,U100375,2025-05-05 20:49:52,completed
O100707,U100262,2025-04-21 21:55:54,completed
O100708,U104362,2024-08-02 10:59:30,cancelled
O100709,U103388,2025-09-12 12:32:46,completed
O100710,U103395,2025-02-04 05:20:24,pending
O100711,U101944,2024-12-10 16:16:10,completed
O100712,U101893,2025-02-04 23:12:22,completed
O100713,U103634,2024-06-24 20:49:52,completed
O100714,U101652,2024-10-08 12:58:07,completed
O100715,U104141,2025-07-15 19:57:15,completed
O100716,U103892,2024-06-16 00:02:47,completed
O100717,U100599,2024-11-19 19:58:03,completed
O100718,U104815,2009-04-13 00:00:00,completed
O100719,U101912,2025-05-23 22:45:16,completed
O100720,U101292,2026-06-03 10:38:57,pending
O100721,U100600,2010-05-30 00:00:00,completed
O100722,U100380,1972-02-11 00:00:00,completed
O100723,U104213,2025-11-09 03:36:55,completed
O100724,U103637,2026-03-04 06:20:43,completed
O100725,U102163,2024-07-21 18:20:12,pending
O100726,U104355,2025-02-16 11:22:32,completed
O100727,U101098,2025-07-09 21:26:54,pending
O100728,U100365,2026-03-20 19:06:34,completed
O100729,UNKNOWN,2026-02-24 06:28:55,completed
O100730,U103419,2024-08-25 04:57:42,completed
O100731,U102476,2025-12-31 02:08:05,pending
O100732,U100790,2025-04-10 20:43:10,cancelled
O100733,U103569,2025-01-14 08:20:22,completed
O100734,U100746,2024-11-05 15:28:47,pending
O100735,U100312,2024-06-22 00:10:12,completed
O100736,U104633,2025-09-09 14:00:57,cancelled
O100737,U100920,2025-01-18 03:24:34,completed
O100738,U101077,2025-06-21 06:00:23,completed
O100739,U102829,2025-04-23 05:10:38,completed
O100740,U102381,2025-05-29 03:04:53,cancelled
O100741,U103618,2025-05-06 13:36:00,pending
O100742,U100797,2025-05-04 23:08:29,cancelled
O100743,U104443,2026-05-23 19:00:11,pending
O100744,U100272,2024-11-03 22:01:27,completed
O100745,U103010,2026-04-26 18:19:00,cancelled
O100746,U104815,2025-05-15 15:31:50,cancelled
O100747,U101773,2025-12-26 11:54:34,completed
O100748,U102547,2026-01-08 03:19:13,completed
O100749,U103164,2024-08-24 19:26:11,completed
O100750,U104780,2025-11-16 05:39:48,cancelled
O100751,U104717,2025-08-20 02:14:21,pending
O100752,U100946,2024-09-09 10:15:40,pending
O100753,U102665,2026-05-14 05:13:51,cancelled
O100754,U100506,2024-12-01 06:30:40,pending
O100755,U100243,2025-10-10 18:15:03,pending
O100756,U100505,2024-08-16 00:31:12,pending
O100757,U104517,2025-03-14 03:04:16,completed
O100758,U103158,2026-04-01 02:39:50,completed
O100759,U103590,2025-03-10 04:11:07,completed
O100760,U101872,2024-10-23 01:03:00,pending
O100761,U103793,2025-12-27 01:51:21,completed
O100762,U101192,2025-12-20 00:23:23,completed
O100763,U104425,2026-03-22 00:45:47,completed
O100764,U104745,2025-10-29 00:18:30,completed
O100765,U101464,2024-06-06 07:09:40,completed
O100766,U100390,2024-06-06 06:38:04,completed
O100767,U104476,2026-04-23 20:07:00,completed
O100768,U103377,2025-06-18 06:22:37,completed
O100769,U104837,2024-12-02 05:13:34,completed
O100770,U104915,2026-05-04 08:08:04,completed
O100771,U100672,2026-03-31 07:28:29,completed
O100772,U102560,2024-07-13 21:45:07,completed
O100773,U101211,2025-10-01 13:15:00,completed
O100774,U100929,2016-12-21 00:00:00,completed
O100775,U101539,2025-04-09 01:30:44,pending
O100776,U100912,2024-08-25 10:35:28,completed
O100777,U100643,2025-12-31 12:19:34,completed
O100778,U104522,2025-11-28 05:34:36,completed
O100779,U100501,2024-07-16 11:39:11,completed
O100780,U100729,2026-04-27 17:38:38,completed
O100781,U101283,2026-05-05 06:23:37,completed
O100782,UNKNOWN,2025-07-05 07:36:02,completed
O100783,U104552,2024-12-24 03:29:32,completed
O100784,U104386,2025-03-26 05:59:02,completed
O100785,U103836,2024-07-27 02:51:26,pending
O100786,U100919,2003-04-26 00:00:00,completed
O100787,U104050,2024-09-20 11:10:34,cancelled
O100788,U102339,2024-10-07 14:42:41,completed
O100789,U100755,2025-04-04 00:37:01,completed
O100790,U101869,2026-04-22 04:32:30,completed
O100791,U104472,2026-02-07 02:41:40,pending
O100792,U100507,1972-03-10 00:00:00,completed
O100793,U101436,2026-02-03 12:14:08,completed
O100794,U102575,2026-03-31 10:58:23,completed
O100795,U103426,2025-06-26 17:41:11,completed
O100796,U100558,2026-03-01 08:43:55,pending
O100797,U103102,2026-03-07 09:16:48,completed
O100798,U104516,2018-01-11 00:00:00,completed
O100799,U103622,2026-01-22 19:51:29,completed
O100800,U104399,2025-01-08 22:41:59,completed
O100801,UNKNOWN,2025-07-21 23:59:25,completed
O100802,U104057,2025-01-16 08:43:11,completed
O100803,U103715,2024-07-16 03:36:13,completed
O100804,U101301,2025-09-18 18:59:10,cancelled
O100805,U103570,2024-11-09 13:50:16,completed
O100806,U102155,2024-12-27 23:29:26,cancelled
O100807,U100692,2025-04-14 13:36:43,completed
O100808,U104350,2024-10-27 07:25:16,completed
O100809,U101478,2026-02-17 16:43:33,completed
O100810,U100256,2024-07-24 20:20:33,pending
O100811,U102430,2025-09-25 10:50:48,completed
O100812,U100441,2025-12-04 09:00:58,completed
O100813,U101881,2026-05-25 19:34:42,completed
O100814,U102646,2025-11-26 11:24:44,pending
O100815,U100911,2026-02-25 03:51:56,completed
O100816,U103820,2026-05-25 01:26:58,completed
O100817,U104677,2024-12-03 05:47:38,completed
O100818,U101735,2025-08-27 01:14:39,pending
O100819,U103735,1999-07-05 00:00:00,cancelled
O100820,U102645,1987-05-27 00:00:00,completed
O100821,U100018,2025-12-21 20:51:08,completed
O100822,U101124,2024-11-03 16:34:35,pending
O100823,U103985,2026-03-07 18:03:45,pending
O100824,U102654,2025-08-24 16:32:13,completed
O100825,U102080,2026-04-23 11:42:15,cancelled
O100826,U101547,2026-03-01 09:42:34,completed
O100827,U100861,2025-10-01 12:51:00,completed
O100828,U100154,2024-07-19 11:45:51,pending
O100829,U103494,2024-12-21 05:58:40,completed
O100830,U100904,2025-10-13 14:04:50,cancelled
O100831,U101269,2025-09-10 03:48:09,completed
O100832,U100404,2024-11-06 02:48:17,completed
O100833,U100843,2025-12-23 16:36:36,pending
O100834,U101782,2012-07-18 00:00:00,completed
O100835,U101564,1980-11-15 00:00:00,completed
O100836,U101184,2026-03-20 06:00:22,pending
O100837,U100746,2025-02-03 06:51:48,completed
O100838,U101725,2024-09-30 00:20:02,completed
O100839,U103188,2025-08-02 22:52:38,pending
O100840,UNKNOWN,2026-03-25 02:25:00,completed
O100841,UNKNOWN,2011-12-13 00:00:00,cancelled
O100842,U103956,2024-12-13 15:35:43,pending
O100843,U100171,2025-12-11 16:51:58,completed
O100844,U100273,2024-11-25 22:54:52,completed
O100845,U102306,2025-05-03 16:30:45,cancelled
O100846,U101158,2025-04-07 00:37:03,completed
O100847,U101706,2026-04-30 09:49:12,completed
O100848,U101771,2025-11-05 03:03:10,completed
O100849,U100421,2025-05-15 08:58:25,completed
O100850,U101209,2025-03-04 08:45:53,completed
O100851,U104675,2025-03-04 20:44:25,cancelled
O100852,U100890,2024-07-03 14:38:09,pending
O100853,U104817,2024-06-10 17:19:26,completed
O100854,U103267,2009-03-30 00:00:00,completed
O100855,U104976,2026-02-04 02:32:20,completed
O100856,U100033,2026-02-12 02:14:53,completed
O100857,U101473,2026-02-18 11:15:49,pending
O100858,U103243,2026-01-22 10:33:37,pending
O100859,U104478,2015-05-14 00:00:00,pending
O100860,U102181,2026-02-24 00:37:32,completed
O100861,U101449,2026-03-05 13:37:56,completed
O100862,U103096,2026-03-31 23:29:28,completed
O100863,U103256,2025-08-10 22:40:29,completed
O100864,U103156,2025-07-14 04:32:26,completed
O100865,U101590,2025-07-06 17:34:21,cancelled
O100866,U104239,2024-11-03 05:10:51,pending
O100867,U103981,2025-12-31 18:26:13,cancelled
O100868,U101435,2026-06-03 02:03:27,pending
O100869,U100223,2024-08-20 07:14:01,completed
O100870,U100219,2014-01-26 00:00:00,completed
O100871,U104274,2024-09-11 14:17:21,completed
O100872,U101654,2025-03-22 19:03:31,completed
O100873,U104528,2025-03-14 13:09:57,completed
O100874,U100264,2025-03-12 23:07:43,pending
O100875,U100953,2024-08-08 13:20:02,completed
O100876,U104524,2024-07-12 03:27:49,completed
O100877,U103733,2005-06-02 00:00:00,completed
O100878,U102774,2025-06-16 14:26:35,completed
O100879,U103124,2025-12-20 14:09:50,completed
O100880,U100479,2025-02-11 04:40:34,completed
O100881,U103514,2025-11-25 04:48:53,completed
O100882,U101353,2025-08-15 12:44:00,pending
O100883,U103322,2026-04-23 00:16:08,completed
O100884,U103878,2026-04-25 14:25:25,completed
O100885,U100889,2024-11-12 02:45:11,completed
O100886,U103854,2024-11-29 12:17:04,cancelled
O100887,U100924,2026-04-19 01:27:40,completed
O100888,U102170,2025-11-14 03:18:55,pending
O100889,U101902,2024-10-05 04:47:48,cancelled
O100890,U104873,1983-08-03 00:00:00,pending
O100891,U102395,2025-01-07 23:13:10,completed
O100892,U100028,2011-02-26 00:00:00,completed
O100893,U100034,2024-11-08 21:34:43,completed
O100894,U103589,2025-04-22 14:51:23,completed
O100895,U102670,2026-05-06 15:16:22,completed
O100896,U103365,2025-07-12 15:58:44,cancelled
O100897,U100588,2026-04-26 23:03:18,cancelled
O100898,U103218,2026-03-19 09:24:25,completed
O100899,U103138,2025-03-14 16:12:51,completed
O100900,U100903,2024-07-26 04:19:10,cancelled
O100901,U104086,2026-04-15 00:33:43,completed
O100902,U102169,2026-03-10 05:26:56,completed
O100903,U100339,2025-04-22 17:38:28,completed
O100904,U104270,2026-06-02 23:49:59,pending
O100905,U101714,2025-01-04 01:30:02,completed
O100906,U104692,2025-07-06 13:48:08,pending
O100907,U104546,2025-12-11 13:10:10,completed
O100908,U100556,2025-05-23 12:53:20,completed
O100909,U103087,2025-08-13 00:32:02,completed
O100910,U103266,2025-03-27 08:58:20,completed
O100911,U103567,2025-01-23 23:00:18,completed
O100912,U102056,2024-12-14 06:57:02,completed
O100913,U103899,2024-08-09 00:05:57,pending
O100914,U101016,2024-10-17 18:29:22,completed
O100915,U102062,2024-12-29 06:23:59,pending
O100916,U100838,2026-04-27 20:02:16,cancelled
O100917,U101637,2024-08-05 05:36:42,pending
O100918,U104321,2025-02-06 20:25:06,cancelled
O100919,U103496,2026-01-16 07:41:28,completed
O100920,U101813,2024-09-21 05:33:42,completed
O100921,U103479,2024-10-15 06:25:48,cancelled
O100922,U101451,2024-06-08 06:44:27,pending
O100923,U102313,2025-08-01 01:23:31,pending
O100924,U101514,2024-07-12 21:48:14,completed
O100925,U101231,1972-05-28 00:00:00,completed
O100926,U101645,2025-10-28 01:34:46,completed
O100927,U102999,2026-01-27 21:30:11,pending
O100928,U103440,2025-04-13 12:53:59,completed
O100929,U104056,2025-11-16 03:09:10,completed
O100930,U100305,2025-02-28 16:58:03,completed
O100931,U103536,1990-06-02 00:00:00,completed
O100932,UNKNOWN,2025-05-23 04:17:32,completed
O100933,U101689,2026-02-27 19:01:06,pending
O100934,U101517,2024-10-02 21:47:11,pending
O100935,U103917,2024-12-19 09:34:30,completed
O100936,U100419,2026-02-18 21:26:59,completed
O100937,U102936,2025-02-24 09:26:35,cancelled
O100938,U103862,2025-08-23 14:45:23,completed
O100939,U104229,2025-08-09 17:06:01,pending
O100940,U101450,2025-11-04 04:04:54,completed
O100941,U103096,2025-06-17 17:06:16,completed
O100942,U103261,2024-11-07 00:12:23,completed
O100943,U101164,2025-04-27 18:35:47,pending
O100944,U101869,2024-06-12 07:12:59,completed
O100945,U101819,2025-04-23 18:50:44,completed
O100946,U102705,2026-03-30 02:10:08,completed
O100947,U103515,2025-06-24 01:40:02,completed
O100948,U101342,2025-03-05 15:52:30,completed
O100949,U102226,2025-05-05 01:59:06,completed
O100950,U101079,2024-06-19 14:29:54,completed
O100951,U104206,2025-05-20 06:23:21,completed
O100952,U104563,2025-01-17 20:45:43,completed
O100953,U102779,2025-06-01 16:12:37,completed
O100954,U102528,2025-04-12 17:35:42,completed
O100955,U100813,2025-07-13 13:12:37,completed
O100956,U103849,2025-08-26 22:03:22,completed
O100957,U102031,2025-10-18 17:15:52,completed
O100958,U100322,2025-06-14 11:55:38,completed
O100959,U102969,2026-05-05 04:06:48,completed
O100960,U100903,2025-02-04 19:00:24,completed
O100961,U101541,2025-10-14 10:42:10,completed
O100962,UNKNOWN,2025-04-04 19:47:44,completed
O100963,U102653,2025-09-28 03:33:49,pending
O100964,U102476,2024-06-27 12:10:58,pending
O100965,U103340,2026-04-22 19:39:20,completed
