payment_id,order_id,amount,payment_method
PAY100786,O100786,3376.99,card
PAY100787,O100787,986.04,cash
PAY100788,O100788,302.68,crypto
PAY100789,O100789,795.21,card
PAY100790,O100790,3418.69,paypal
PAY100791,O100791,913.8,crypto
PAY100792,O100792,458.97,crypto
PAY100793,O100793,688.07,cash
PAY100794,O100794,972.28,crypto
PAY100795,O100795,1570.85,cash
PAY100796,O100796,,card
PAY100797,O100797,745.58,paypal
PAY100798,O100798,1767.54,paypal
PAY100799,O100799,1708.49,cash
PAY100800,O100800,543.24,paypal
PAY100801,O100801,1489.73,paypal
PAY100802,O100802,3140.24,crypto
PAY100803,O100803,1704.59,crypto
PAY100804,O100804,182.34,card
PAY100805,O100805,1796.68,crypto
PAY100806,O100806,2044.4,crypto
PAY100807,O100807,2124.44,crypto
PAY100808,O100808,1844.46,crypto
PAY100809,O100809,2981.53,paypal
PAY100810,O100810,1235.46,paypal
PAY100811,O100811,2470.04,paypal
PAY100812,O100812,957.94,crypto
PAY100813,O100813,686.73,paypal
PAY100814,O100814,1954.76,card
PAY100815,O100815,,card
PAY100816,O100816,1909.93,crypto
PAY100817,O100817,892.11,paypal
PAY100818,O100818,1015.63,card
PAY100819,O100819,1840.69,cash
PAY100820,O100820,931.78,crypto
PAY100821,O100821,2339.33,card
PAY100822,O100822,1940.39,card
PAY100823,O100823,672.16,card
PAY100824,O100824,1126.17,cash
PAY100825,O100825,904.4,cash
PAY100826,O100826,543.28,cash
PAY100827,O100827,2609.12,card
PAY100828,O100828,473.13,cash
PAY100829,O100829,3512.1,crypto
PAY100830,O100830,1762.38,cash
PAY100831,O100831,674.28,crypto
PAY100832,O100832,2727.19,card
PAY100833,O100833,2291.36,paypal
PAY100834,O100834,33.42,crypto
PAY100835,O100835,298.55,crypto
PAY100836,O100836,640.45,crypto
PAY100837,O100837,,card
PAY100838,O100838,1919.43,crypto
PAY100839,O100839,1035.22,card
PAY100840,O100840,81.56,crypto
PAY100841,O100841,,card
PAY100842,O100842,1794.84,paypal
PAY100843,O100843,491.71,card
PAY100844,O100844,715.38,card
PAY100845,O100845,2157.04,paypal
PAY100846,O100846,1587.88,card
PAY100847,O100847,1742.73,card
PAY100848,O100848,396.68,crypto
PAY100849,O100849,2669.52,card
PAY100850,O100850,352.21,crypto
PAY100851,O100851,129.11,paypal
PAY100852,O100852,1557.15,card
PAY100853,O100853,2567.13,paypal
PAY100854,O100854,159.61,paypal
PAY100855,O100855,579.21,cash
PAY100856,O100856,649.36,card
PAY100857,O100857,3046.16,card
PAY100858,O100858,1602.14,crypto
PAY100859,O100859,556.17,crypto
PAY100860,O100860,502.06,cash
PAY100861,O100861,1754.72,cash
PAY100862,O100862,2175.64,card
PAY100863,O100863,2282.76,card
PAY100864,O100864,933.46,cash
PAY100865,O100865,1404.58,card
PAY100866,O100866,318.8,card
PAY100867,O100867,2163.34,card
PAY100868,O100868,739.48,cash
PAY100869,O100869,4016.16,cash
PAY100870,O100870,1695.49,paypal
PAY100871,O100871,929.04,crypto
PAY100872,O100872,518.04,paypal
PAY100873,O100873,1075.35,card
PAY100874,O100874,364.85,card
PAY100875,O100875,25.47,paypal
PAY100876,O100876,1712.24,paypal
PAY100877,O100877,2939.8,paypal
PAY100878,O100878,662.96,card
PAY100879,O100879,,card
PAY100880,O100880,517.05,paypal
PAY100881,O100881,2711.51,cash
PAY100882,O100882,1074.81,crypto
PAY100883,O100883,1184.74,crypto
PAY100884,O100884,469.42,paypal
PAY100885,O100885,922.36,cash
PAY100886,O100886,,crypto
PAY100887,O100887,688.34,cash
PAY100888,O100888,1542.16,crypto
PAY100889,O100889,1396.95,crypto
PAY100890,O100890,2309.58,card
PAY100891,O100891,,cash
PAY100892,O100892,2413.43,crypto
PAY100893,O100893,258.72,cash
PAY100894,O100894,1155.24,paypal
PAY100895,O100895,2381.35,paypal
PAY100896,O100896,3039.91,cash
PAY100897,O100897,1439.42,crypto
PAY100898,O100898,1382.31,paypal
PAY100899,O100899,1740.46,paypal
PAY100900,O100900,800.91,crypto
PAY100901,O100901,748.52,paypal
PAY100902,O100902,2138.61,paypal
PAY100903,O100903,1835.69,crypto
PAY100904,O100904,71.07,cash
PAY100905,O100905,538.09,cash
PAY100906,O100906,66.53,crypto
PAY100907,O100907,2127.01,crypto
PAY100908,O100908,998.42,cash
PAY100909,O100909,2452.93,crypto
PAY100910,O100910,91.92,cash
PAY100911,O100911,550.71,cash
PAY100912,O100912,1411.8,card
PAY100913,O100913,2972.02,paypal
PAY100914,O100914,1706.5,crypto
PAY100915,O100915,950.06,card
PAY100916,O100916,1680.3,cash
PAY100917,O100917,2565.48,crypto
PAY100918,O100918,1766.89,paypal
PAY100919,O100919,1945.91,cash
PAY100920,O100920,1393.26,card
PAY100921,O100921,2712.33,cash
PAY100922,O100922,2264.77,crypto
PAY100923,O100923,2228.78,paypal
PAY100924,O100924,1610.42,cash
PAY100925,O100925,1483.31,crypto
PAY100926,O100926,703.86,crypto
PAY100927,O100927,1728.66,cash
PAY100928,O100928,25.96,paypal
PAY100929,O100929,,crypto
PAY100930,O100930,481.36,card
PAY100931,O100931,490.81,card
PAY100932,O100932,1536.69,paypal
PAY100933,O100933,226.74,paypal
PAY100934,O100934,142.27,card
PAY100935,O100935,610.88,paypal
PAY100936,O100936,1303.86,card
PAY100937,O100937,1942.6,cash
PAY100938,O100938,768.84,card
PAY100939,O100939,712.91,paypal
PAY100940,O100940,773.7,cash
PAY100941,O100941,3096.83,paypal
PAY100942,O100942,1731.69,card
PAY100943,O100943,1492.37,cash
PAY100944,O100944,2457.39,crypto
PAY100945,O100945,1317.6,card
PAY100946,O100946,1839.63,cash
PAY100947,O100947,1746.89,crypto
PAY100948,O100948,2325.11,paypal
PAY100949,O100949,705.58,card
PAY100950,O100950,2045.71,cash
PAY100951,O100951,2169.65,crypto
PAY100952,O100952,602.36,cash
PAY100953,O100953,1133.54,cash
PAY100954,O100954,1615.03,card
PAY100955,O100955,3427.8,paypal
PAY100956,O100956,1547.77,crypto
PAY100957,O100957,449.96,paypal
PAY100958,O100958,1974.42,crypto
PAY100959,O100959,228.8,cash
PAY100960,O100960,1678.45,crypto
PAY100961,O100961,1893.42,crypto
PAY100962,O100962,608.09,paypal
PAY100963,O100963,183.2,crypto
PAY100964,O100964,1540.93,card
PAY100965,O100965,2968.4,paypal
PAY100966,O100966,1140.47,paypal
PAY100967,O100967,2000.58,card
PAY100968,O100968,1386.36,card
PAY100969,O100969,254.29,paypal
PAY100970,O100970,3418.04,paypal
PAY100971,O100971,2140.63,paypal
PAY100972,O100972,903.27,cash
PAY100973,O100973,2433.96,crypto
PAY100974,O100974,2622.42,card
PAY100975,O100975,1883.57,cash
PAY100976,O100976,1692.83,cash
PAY100977,O100977,25.64,cash
PAY100978,O100978,903.66,crypto
PAY100979,O100979,1938.12,cash
PAY100980,O100980,1516.19,paypal
PAY100981,O100981,,card
PAY100982,O100982,1199.94,crypto
PAY100983,O100983,3018.4,crypto
PAY100984,O100984,228.69,paypal
PAY100985,O100985,1456.52,card
PAY100986,O100986,3557.09,cash
PAY100987,O100987,457.68,crypto
PAY100988,O100988,983.54,card
PAY100989,O100989,737.12,crypto
PAY100990,O100990,2529.06,card
PAY100991,O100991,1662.57,card
PAY100992,O100992,880.24,card
PAY100993,O100993,262.63,paypal
PAY100994,O100994,765.24,crypto
PAY100995,O100995,64.35,cash
PAY100996,O100996,1212.97,paypal
PAY100997,O100997,228.86,cash
PAY100998,O100998,686.86,paypal
PAY100999,O100999,,paypal
PAY101000,O101000,,paypal
PAY101001,O101001,3006.21,card
PAY101002,O101002,1265.24,crypto
PAY101003,O101003,1774.97,card
PAY101004,O101004,1620.23,card
PAY101005,O101005,396.06,card
PAY101006,O101006,833.99,paypal
PAY101007,O101007,2317.61,paypal
PAY101008,O101008,983.56,cash
PAY101009,O101009,271.92,crypto
PAY101010,O101010,387.3,card
PAY101011,O101011,369.56,card
PAY101012,O101012,2259.76,card
PAY101013,O101013,253.24,crypto
PAY101014,O101014,1042.35,crypto
PAY101015,O101015,2260.75,crypto
PAY101016,O101016,1473.27,card
PAY101017,O101017,1854.92,crypto
PAY101018,O101018,312.46,card
PAY101019,O101019,590.91,card
PAY101020,O101020,818.59,crypto
PAY101021,O101021,903.52,paypal
PAY101022,O101022,745.39,card
PAY101023,O101023,,card
PAY101024,O101024,1862.57,paypal
PAY101025,O101025,1747.86,crypto
PAY101026,O101026,657.33,cash
PAY101027,O101027,756.3,paypal
PAY101028,O101028,393.77,crypto
PAY101029,O101029,1655.62,card
PAY101030,O101030,899.34,paypal
PAY101031,O101031,2585.71,card
PAY101032,O101032,758.71,paypal
PAY101033,O101033,537.88,cash
PAY101034,O101034,1145.66,card
PAY101035,O101035,859.35,crypto
PAY101036,O101036,715.64,paypal
PAY101037,O101037,1589.55,paypal
PAY101038,O101038,,paypal
PAY101039,O101039,1241.63,card
PAY101040,O101040,1620.36,crypto
PAY101041,O101041,184.97,paypal
PAY101042,O101042,1617.61,card
PAY101043,O101043,1860.76,card
PAY101044,O101044,647.0,cash
PAY101045,O101045,493.32,crypto
PAY101046,O101046,2531.2,cash
PAY101047,O101047,3052.65,paypal
PAY101048,O101048,2526.9,card
PAY101049,O101049,1965.21,paypal
PAY101050,O101050,1437.71,card
PAY101051,O101051,1594.82,card
PAY101052,O101052,1329.11,crypto
PAY101053,O101053,2056.29,paypal
PAY101054,O101054,3044.54,crypto
PAY101055,O101055,759.46,card
PAY101056,O101056,2436.83,paypal
PAY101057,O101057,153.43,card
PAY101058,O101058,1565.21,paypal
PAY101059,O101059,1467.19,paypal
PAY101060,O101060,475.86,cash
PAY101061,O101061,2297.09,cash
PAY101062,O101062,230.24,crypto
PAY101063,O101063,1306.51,card
PAY101064,O101064,1920.34,crypto
PAY101065,O101065,2914.31,paypal
PAY101066,O101066,863.79,crypto
PAY101067,O101067,1370.02,paypal
PAY101068,O101068,1468.42,crypto
PAY101069,O101069,1890.72,crypto
PAY101070,O101070,1674.25,paypal
PAY101071,O101071,1117.49,paypal
PAY101072,O101072,3481.51,crypto
PAY101073,O101073,3038.06,paypal
PAY101074,O101074,1724.29,crypto
PAY101075,O101075,1722.27,card
PAY101076,O101076,673.32,cash
PAY101077,O101077,828.21,paypal
PAY101078,O101078,932.49,paypal
PAY101079,O101079,2088.34,crypto
PAY101080,O101080,213.69,paypal
PAY101081,O101081,1294.12,card
PAY101082,O101082,1342.32,cash
PAY101083,O101083,679.95,cash
PAY101084,O101084,163.62,paypal
PAY101085,O101085,2261.65,card
PAY101086,O101086,915.34,cash
PAY101087,O101087,788.44,cash
PAY101088,O101088,,card
PAY101089,O101089,3278.16,cash
PAY101090,O101090,167.06,crypto
PAY101091,O101091,533.5,card
PAY101092,O101092,1781.64,cash
PAY101093,O101093,1544.37,card
PAY101094,O101094,1875.28,paypal
PAY101095,O101095,4108.21,cash
PAY101096,O101096,1560.58,cash
PAY101097,O101097,252.64,crypto
PAY101098,O101098,268.13,crypto
PAY101099,O101099,145.44,cash
PAY101100,O101100,1025.58,card
PAY101101,O101101,1771.67,cash
PAY101102,O101102,396.84,crypto
PAY101103,O101103,1466.34,crypto
PAY101104,O101104,1467.25,cash
PAY101105,O101105,2863.48,card
PAY101106,O101106,1417.47,cash
PAY101107,O101107,69.5,cash
PAY101108,O101108,1766.76,card
PAY101109,O101109,1714.12,card
PAY101110,O101110,571.71,card
PAY101111,O101111,1580.53,cash
PAY101112,O101112,365.19,paypal
PAY101113,O101113,2366.55,card
PAY101114,O101114,1068.49,cash
PAY101115,O101115,1256.73,paypal
PAY101116,O101116,1638.13,crypto
PAY101117,O101117,770.81,paypal
PAY101118,O101118,1047.24,card
PAY101119,O101119,3312.43,card
PAY101120,O101120,464.87,card
PAY101121,O101121,,crypto
PAY101122,O101122,1100.6,card
PAY101123,O101123,1831.69,card
PAY101124,O101124,81.99,cash
PAY101125,O101125,1686.82,cash
PAY101126,O101126,395.86,crypto
PAY101127,O101127,1657.77,card
PAY101128,O101128,1828.05,cash
PAY101129,O101129,997.53,card
PAY101130,O101130,1217.7,card
PAY101131,O101131,808.36,paypal
PAY101132,O101132,3100.44,card
PAY101133,O101133,1739.5,paypal
PAY101134,O101134,781.31,cash
PAY101135,O101135,3432.15,card
PAY101136,O101136,3027.8,paypal
PAY101137,O101137,4108.45,paypal
PAY101138,O101138,1511.76,cash
PAY101139,O101139,707.64,paypal
PAY101140,O101140,1037.08,card
PAY101141,O101141,17.2,card
PAY101142,O101142,2661.39,paypal
PAY101143,O101143,1418.16,card
PAY101144,O101144,1572.52,card
PAY101145,O101145,538.77,crypto
PAY101146,O101146,1589.73,paypal
PAY101147,O101147,935.86,cash
PAY101148,O101148,1216.13,cash
PAY101149,O101149,225.19,card
PAY101150,O101150,1409.42,paypal
PAY101151,O101151,2345.38,card
PAY101152,O101152,591.29,card
PAY101153,O101153,168.34,paypal
PAY101154,O101154,2535.64,cash
PAY101155,O101155,2115.34,crypto
PAY101156,O101156,1632.36,crypto
PAY101157,O101157,2060.57,card
PAY101158,O101158,2329.51,crypto
PAY101159,O101159,2289.0,cash
PAY101160,O101160,2736.31,card
PAY101161,O101161,2333.11,paypal
PAY101162,O101162,2777.8,crypto
PAY101163,O101163,1670.64,paypal
PAY101164,O101164,712.99,cash
PAY101165,O101165,709.11,card
PAY101166,O101166,1680.79,paypal
PAY101167,O101167,279.69,card
PAY101168,O101168,1561.68,crypto
PAY101169,O101169,879.56,card
PAY101170,O101170,1628.25,cash
PAY101171,O101171,2709.9,card
PAY101172,O101172,1324.09,card
PAY101173,O101173,1577.11,crypto
PAY101174,O101174,4147.56,cash
PAY101175,O101175,1410.82,paypal
PAY101176,O101176,68.52,card
PAY101177,O101177,1596.06,card
PAY101178,O101178,897.12,paypal
PAY101179,O101179,1014.68,cash
PAY101180,O101180,362.16,paypal
PAY101181,O101181,883.85,card
PAY101182,O101182,258.33,card
PAY101183,O101183,1161.86,cash
PAY101184,O101184,239.37,crypto
PAY101185,O101185,1052.13,cash
PAY101186,O101186,639.61,paypal
PAY101187,O101187,1087.05,cash
PAY101188,O101188,3426.26,paypal
PAY101189,O101189,1107.27,crypto
PAY101190,O101190,2171.83,crypto
PAY101191,O101191,993.67,paypal
PAY101192,O101192,36.08,card
PAY101193,O101193,3916.54,paypal
PAY101194,O101194,,paypal
PAY101195,O101195,1186.09,cash
PAY101196,O101196,424.42,crypto
PAY101197,O101197,139.71,cash
PAY101198,O101198,827.91,card
PAY101199,O101199,1783.27,card
PAY101200,O101200,,card
PAY101201,O101201,2651.44,paypal
PAY101202,O101202,764.64,cash
PAY101203,O101203,2270.19,paypal
PAY101204,O101204,173.39,card
PAY101205,O101205,878.07,crypto
PAY101206,O101206,1006.11,cash
PAY101207,O101207,75.26,paypal
PAY101208,O101208,2563.18,cash
PAY101209,O101209,464.82,paypal
PAY101210,O101210,2138.25,crypto
PAY101211,O101211,2182.62,crypto
PAY101212,O101212,1100.04,card
PAY101213,O101213,903.28,crypto
PAY101214,O101214,467.1,paypal
PAY101215,O101215,2806.25,paypal
PAY101216,O101216,1237.35,card
PAY101217,O101217,1797.97,card
PAY101218,O101218,2549.04,crypto
PAY101219,O101219,2164.22,crypto
PAY101220,O101220,2060.31,paypal
PAY101221,O101221,1895.74,paypal
PAY101222,O101222,408.33,paypal
PAY101223,O101223,2282.04,card
PAY101224,O101224,1166.84,card
PAY101225,O101225,2290.19,card
PAY101226,O101226,634.7,cash
PAY101227,O101227,503.06,cash
PAY101228,O101228,2581.98,card
PAY101229,O101229,87.06,crypto
PAY101230,O101230,939.02,cash
PAY101231,O101231,501.18,crypto
PAY101232,O101232,1365.65,cash
PAY101233,O101233,3275.89,paypal
PAY101234,O101234,627.19,paypal
PAY101235,O101235,1188.31,paypal
PAY101236,O101236,288.26,crypto
PAY101237,O101237,360.59,cash
PAY101238,O101238,2147.18,cash
PAY101239,O101239,1290.58,crypto
PAY101240,O101240,751.81,paypal
PAY101241,O101241,569.12,crypto
PAY101242,O101242,2486.63,paypal
PAY101243,O101243,442.0,card
PAY101244,O101244,1589.47,cash
PAY101245,O101245,649.04,crypto
PAY101246,O101246,1789.03,crypto
PAY101247,O101247,677.26,paypal
PAY101248,O101248,306.79,crypto
PAY101249,O101249,1425.21,paypal
PAY101250,O101250,1025.76,paypal
PAY101251,O101251,1763.1,cash
PAY101252,O101252,718.78,paypal
PAY101253,O101253,2425.59,paypal
PAY101254,O101254,341.56,crypto
PAY101255,O101255,2064.47,crypto
PAY101256,O101256,1313.6,paypal
PAY101257,O101257,945.18,paypal
PAY101258,O101258,549.15,paypal
PAY101259,O101259,826.82,card
PAY101260,O101260,2477.23,paypal
PAY101261,O101261,610.13,card
PAY101262,O101262,2386.83,crypto
PAY101263,O101263,916.64,cash
PAY101264,O101264,155.26,cash
PAY101265,O101265,2016.16,cash
PAY101266,O101266,2031.14,cash
PAY101267,O101267,1430.52,crypto
PAY101268,O101268,1857.87,cash
PAY101269,O101269,957.96,crypto
PAY101270,O101270,1227.56,crypto
PAY101271,O101271,1445.29,paypal
PAY101272,O101272,854.08,paypal
PAY101273,O101273,2478.38,cash
PAY101274,O101274,619.74,paypal
PAY101275,O101275,2411.35,card
PAY101276,O101276,1215.36,card
PAY101277,O101277,431.4,crypto
PAY101278,O101278,1717.46,paypal
PAY101279,O101279,2205.61,cash
PAY101280,O101280,2731.68,cash
PAY101281,O101281,725.07,card
PAY101282,O101282,112.92,paypal
PAY101283,O101283,4204.94,card
PAY101284,O101284,479.46,paypal
PAY101285,O101285,3502.94,cash
PAY101286,O101286,1454.63,card
PAY101287,O101287,383.61,paypal
PAY101288,O101288,2487.87,cash
PAY101289,O101289,3545.47,paypal
PAY101290,O101290,1018.04,cash
PAY101291,O101291,,crypto
PAY101292,O101292,1812.9,crypto
PAY101293,O101293,1686.74,paypal
PAY101294,O101294,3622.59,card
PAY101295,O101295,421.54,paypal
PAY101296,O101296,2061.99,crypto
PAY101297,O101297,1138.22,card
PAY101298,O101298,531.34,crypto
PAY101299,O101299,577.24,crypto
PAY101300,O101300,2706.46,card
PAY101301,O101301,1109.34,card
PAY101302,O101302,1984.7,crypto
PAY101303,O101303,231.3,cash
PAY101304,O101304,1519.44,card
PAY101305,O101305,354.26,crypto
PAY101306,O101306,1679.25,card
PAY101307,O101307,755.92,card
PAY101308,O101308,1916.49,crypto
PAY101309,O101309,2100.92,cash
PAY101310,O101310,1877.25,paypal
PAY101311,O101311,1395.63,crypto
PAY101312,O101312,1332.5,cash
PAY101313,O101313,1999.42,crypto
PAY101314,O101314,1699.8,cash
PAY101315,O101315,3235.56,paypal
PAY101316,O101316,1417.35,paypal
PAY101317,O101317,1156.38,card
PAY101318,O101318,2130.39,card
PAY101319,O101319,944.85,paypal
PAY101320,O101320,1514.38,crypto
PAY101321,O101321,1218.71,paypal
PAY101322,O101322,,cash
PAY101323,O101323,1623.85,cash
PAY101324,O101324,,cash
PAY101325,O101325,492.52,paypal
PAY101326,O101326,1967.32,card
PAY101327,O101327,3072.27,cash
PAY101328,O101328,1142.61,cash
PAY101329,O101329,2375.03,paypal
PAY101330,O101330,1920.08,cash
PAY101331,O101331,894.3,paypal
PAY101332,O101332,675.98,card
PAY101333,O101333,2780.94,cash
PAY101334,O101334,1989.36,cash
PAY101335,O101335,339.0,cash
PAY101336,O101336,1103.94,paypal
PAY101337,O101337,909.03,paypal
PAY101338,O101338,,crypto
PAY101339,O101339,2053.03,card
PAY101340,O101340,1817.67,crypto
PAY101341,O101341,1377.18,crypto
PAY101342,O101342,1065.59,crypto
PAY101343,O101343,1547.67,paypal
PAY101344,O101344,1773.16,cash
PAY101345,O101345,751.5,cash
PAY101346,O101346,634.83,paypal
PAY101347,O101347,,crypto
PAY101348,O101348,1919.6,card
PAY101349,O101349,345.15,paypal
PAY101350,O101350,615.04,crypto
PAY101351,O101351,1393.4,paypal
PAY101352,O101352,889.96,cash
PAY101353,O101353,1838.78,cash
PAY101354,O101354,125.32,cash
PAY101355,O101355,373.29,crypto
PAY101356,O101356,836.86,paypal
PAY101357,O101357,1334.34,crypto
PAY101358,O101358,,paypal
PAY101359,O101359,83.24,card
PAY101360,O101360,665.16,cash
PAY101361,O101361,487.17,card
PAY101362,O101362,1095.86,cash
PAY101363,O101363,,card
PAY101364,O101364,2892.04,crypto
PAY101365,O101365,1133.7,cash
PAY101366,O101366,1509.09,crypto
PAY101367,O101367,828.5,crypto
PAY101368,O101368,1689.37,paypal
PAY101369,O101369,2677.43,cash
PAY101370,O101370,1214.46,card
PAY101371,O101371,2321.05,card
PAY101372,O101372,386.44,cash
PAY101373,O101373,999.91,paypal
PAY101374,O101374,2371.85,cash
PAY101375,O101375,861.56,crypto
PAY101376,O101376,1428.18,paypal
PAY101377,O101377,1331.65,crypto
PAY101378,O101378,741.81,cash
PAY101379,O101379,446.73,paypal
PAY101380,O101380,690.42,cash
PAY101381,O101381,558.09,cash
PAY101382,O101382,1508.08,paypal
PAY101383,O101383,1349.05,paypal
PAY101384,O101384,234.93,cash
PAY101385,O101385,251.76,card
PAY101386,O101386,761.27,paypal
PAY101387,O101387,1501.12,card
PAY101388,O101388,498.67,card
PAY101389,O101389,563.63,card
PAY101390,O101390,3339.82,card
PAY101391,O101391,1026.25,crypto
PAY101392,O101392,2639.36,cash
PAY101393,O101393,1221.58,paypal
