shipment_id,order_id,shipped_date,delivery_status
S100551,O100551,2025-04-20 12:25:50,delivered
S100552,O100552,2024-12-13 08:46:40,delivered
S100553,O100553,2024-11-03 20:51:13,delivered
S100554,O100554,2024-07-12 01:06:37,in_transit
S100555,O100555,2025-10-06 04:17:50,delayed
S100556,O100556,2025-02-06 19:16:21,delivered
S100557,O100557,2025-11-29 00:17:21,delivered
S100558,O100558,2024-10-30 19:49:08,in_transit
S100559,O100559,2025-05-22 11:44:42,in_transit
S100560,O100560,2025-11-13 13:36:19,delayed
S100561,O100561,2026-04-25 17:43:35,delayed
S100562,O100562,2025-09-03 12:35:40,in_transit
S100563,O100563,2025-11-26 07:18:54,in_transit
S100564,O100564,2026-03-20 06:24:06,in_transit
S100565,O100565,2025-01-26 21:57:54,delayed
S100566,O100566,2024-12-14 05:02:08,in_transit
S100567,O100567,2024-08-28 08:50:35,delivered
S100568,O100568,2025-07-23 13:35:56,delayed
S100569,O100569,2024-08-29 00:13:06,delayed
S100570,O100570,2026-01-19 07:40:49,delivered
S100571,O100571,2025-12-23 04:55:25,delivered
S100572,O100572,2025-04-27 22:09:50,delayed
S100573,O100573,2026-06-03 01:08:15,delayed
S100574,O100574,2025-11-10 12:18:14,in_transit
S100575,O100575,2024-12-03 09:43:45,in_transit
S100576,O100576,2026-05-12 21:03:00,delivered
S100577,O100577,2025-12-06 05:23:56,delivered
S100578,O100578,2026-02-28 03:45:59,delivered
S100579,O100579,2026-01-19 19:37:54,delivered
S100580,O100580,2025-10-13 14:55:27,in_transit
S100581,O100581,2024-07-24 11:32:01,delayed
S100582,O100582,2024-10-11 02:25:59,in_transit
S100583,O100583,2024-09-19 23:42:47,delivered
S100584,O100584,2025-06-26 08:34:48,in_transit
S100585,O100585,2025-04-21 23:10:51,delivered
S100586,O100586,2025-05-29 04:26:20,in_transit
S100587,O100587,2025-06-03 21:28:45,delayed
S100588,O100588,2025-05-28 18:16:55,delivered
S100589,O100589,2024-10-20 17:21:52,in_transit
S100590,O100590,2026-05-21 03:59:21,delivered
S100591,O100591,2025-01-12 21:20:35,delayed
S100592,O100592,2025-05-09 14:45:06,delivered
S100593,O100593,2025-09-20 06:08:29,delayed
S100594,O100594,2024-07-05 16:27:31,in_transit
S100595,O100595,2024-11-09 13:58:41,delayed
S100596,O100596,2024-08-08 15:33:12,delivered
S100597,O100597,2024-09-04 01:28:52,in_transit
S100598,O100598,2024-11-09 19:54:33,delivered
S100599,O100599,2024-10-17 03:48:35,delivered
S100600,O100600,2025-09-18 04:30:55,in_transit
S100601,O100601,2024-09-28 09:30:02,delayed
S100602,O100602,2026-02-05 03:52:31,delayed
S100603,O100603,2024-10-16 22:44:26,in_transit
S100604,O100604,2024-06-21 15:56:31,in_transit
S100605,O100605,2025-12-02 08:15:16,delivered
S100606,O100606,2025-02-02 21:42:53,delivered
S100607,O100607,2025-07-11 01:55:50,in_transit
S100608,O100608,2025-06-29 08:21:45,in_transit
S100609,O100609,2025-07-30 07:24:40,delivered
S100610,O100610,2025-12-16 05:46:24,delivered
S100611,O100611,2025-08-23 13:17:52,delayed
S100612,O100612,2025-05-17 08:37:35,in_transit
S100613,O100613,2025-02-10 16:44:53,delivered
S100614,O100614,2024-12-16 10:21:36,delayed
S100615,O100615,2024-08-30 11:02:29,delivered
S100616,O100616,2026-04-15 09:35:15,in_transit
S100617,O100617,2025-11-08 10:42:09,delayed
S100618,O100618,2024-11-05 21:58:13,delivered
S100619,O100619,2025-04-24 15:54:17,in_transit
S100620,O100620,2025-09-20 13:13:59,in_transit
S100621,O100621,2024-11-04 18:08:33,in_transit
S100622,O100622,2025-03-28 19:52:06,in_transit
S100623,O100623,2026-05-11 06:31:02,delayed
S100624,O100624,2026-03-28 10:37:54,delivered
S100625,O100625,2024-11-27 09:43:09,delivered
S100626,O100626,2024-09-21 13:37:09,in_transit
S100627,O100627,2025-06-03 01:34:30,delivered
S100628,O100628,2025-04-29 02:39:42,in_transit
S100629,O100629,2025-10-16 01:40:35,delivered
S100630,O100630,2024-07-26 18:28:30,delivered
S100631,O100631,2024-08-12 15:02:33,delivered
S100632,O100632,2025-08-29 06:11:00,delayed
S100633,O100633,2025-03-08 08:10:14,in_transit
S100634,O100634,2025-02-11 11:43:09,delayed
S100635,O100635,2025-01-01 22:59:13,delivered
S100636,O100636,2025-06-11 09:20:50,delayed
S100637,O100637,2024-10-10 21:45:01,delayed
S100638,O100638,2026-01-12 02:54:15,delayed
S100639,O100639,2026-02-26 05:29:15,delivered
S100640,O100640,2024-06-21 15:20:30,delayed
S100641,O100641,2025-04-04 00:58:12,delivered
S100642,O100642,2024-09-10 09:03:28,in_transit
S100643,O100643,2025-03-22 00:28:03,delivered
S100644,O100644,2026-05-04 01:12:49,delivered
S100645,O100645,2025-03-13 01:28:56,delivered
S100646,O100646,2025-10-31 07:11:47,in_transit
S100647,O100647,2025-07-18 10:04:16,in_transit
S100648,O100648,2026-03-01 19:21:14,delivered
S100649,O100649,2026-05-17 12:09:42,delivered
S100650,O100650,2025-11-21 02:09:29,in_transit
S100651,O100651,2025-10-19 00:21:05,in_transit
S100652,O100652,2025-09-11 04:13:18,delivered
S100653,O100653,2025-12-05 19:28:04,in_transit
S100654,O100654,2025-03-02 16:03:19,delivered
S100655,O100655,2025-07-23 06:55:48,delivered
S100656,O100656,2025-07-21 15:52:07,delivered
S100657,O100657,2026-05-12 03:55:36,in_transit
S100658,O100658,2026-03-16 06:26:12,in_transit
S100659,O100659,2024-11-04 12:17:00,in_transit
S100660,O100660,2026-05-23 20:28:36,delivered
S100661,O100661,2026-05-03 15:41:06,delivered
S100662,O100662,2025-03-22 03:01:34,delayed
S100663,O100663,2024-06-16 08:26:52,delivered
S100664,O100664,2025-08-06 19:19:55,delivered
S100665,O100665,2025-07-03 16:32:05,delayed
S100666,O100666,2026-04-19 21:58:54,delivered
S100667,O100667,2026-04-24 03:28:49,delivered
S100668,O100668,2025-04-22 00:14:15,in_transit
S100669,O100669,2025-10-06 05:08:57,delayed
S100670,O100670,2025-08-17 18:36:12,in_transit
S100671,O100671,2026-01-06 10:12:47,delayed
S100672,O100672,2025-09-18 02:17:34,delivered
S100673,O100673,2025-03-10 09:21:40,delayed
S100674,O100674,2024-11-01 17:59:13,in_transit
S100675,O100675,2024-10-05 19:09:28,delivered
S100676,O100676,2026-01-13 19:01:42,in_transit
S100677,O100677,2025-02-07 05:29:03,delayed
S100678,O100678,2026-05-03 03:04:27,delayed
S100679,O100679,2025-12-06 06:56:07,delayed
S100680,O100680,2026-01-28 12:19:13,in_transit
S100681,O100681,2024-11-18 03:16:16,delivered
S100682,O100682,2025-05-05 00:49:59,delivered
S100683,O100683,2024-08-28 10:51:46,in_transit
S100684,O100684,2025-12-18 21:53:18,in_transit
S100685,O100685,2024-12-23 23:53:34,in_transit
S100686,O100686,2025-07-30 05:22:09,delivered
S100687,O100687,2026-01-05 18:47:26,delayed
S100688,O100688,2025-01-31 20:19:29,in_transit
S100689,O100689,2025-05-05 20:02:42,in_transit
S100690,O100690,2024-06-05 23:06:42,delayed
S100691,O100691,2025-10-26 10:32:10,delivered
S100692,O100692,2026-03-21 06:36:23,in_transit
S100693,O100693,2025-03-22 10:36:57,in_transit
S100694,O100694,2026-05-27 07:55:08,in_transit
S100695,O100695,2025-01-29 04:27:51,delayed
S100696,O100696,2025-03-05 18:05:07,delayed
S100697,O100697,2025-01-20 20:55:34,delayed
S100698,O100698,2025-02-13 00:09:33,delayed
S100699,O100699,2025-08-02 05:10:22,delivered
S100700,O100700,2025-12-07 15:32:00,delayed
S100701,O100701,2024-09-28 06:02:18,in_transit
S100702,O100702,2024-10-18 20:33:24,in_transit
S100703,O100703,2025-05-18 16:20:09,in_transit
S100704,O100704,2026-04-28 20:53:01,in_transit
S100705,O100705,2025-04-07 00:45:24,delivered
S100706,O100706,2025-07-24 11:10:59,delivered
S100707,O100707,2026-04-07 20:30:55,delivered
S100708,O100708,2026-03-25 18:25:28,delivered
S100709,O100709,2025-01-21 16:55:38,delivered
S100710,O100710,2024-11-06 16:40:57,delivered
S100711,O100711,2025-03-31 23:20:45,delayed
S100712,O100712,2025-06-13 00:54:56,delivered
S100713,O100713,2024-12-28 20:02:05,delivered
S100714,O100714,2024-11-27 14:39:39,in_transit
S100715,O100715,2025-06-16 13:47:33,in_transit
S100716,O100716,2024-07-05 02:20:34,delivered
S100717,O100717,2025-06-06 19:57:16,delayed
S100718,O100718,2024-07-21 19:25:39,delayed
S100719,O100719,2026-05-22 07:38:39,delayed
S100720,O100720,2024-08-26 00:46:01,delayed
S100721,O100721,2025-04-17 15:45:47,delivered
S100722,O100722,2025-08-02 13:22:14,delayed
S100723,O100723,2025-01-07 13:12:46,delivered
S100724,O100724,2024-12-19 06:24:56,delivered
S100725,O100725,2025-02-05 07:15:06,delivered
S100726,O100726,2025-10-13 04:49:11,delivered
S100727,O100727,2024-06-05 10:24:40,delivered
S100728,O100728,2026-05-04 10:57:20,in_transit
S100729,O100729,2025-03-06 15:29:58,delivered
S100730,O100730,2024-08-28 23:05:26,delivered
S100731,O100731,2025-03-25 14:06:45,delivered
S100732,O100732,2024-10-21 04:07:58,in_transit
S100733,O100733,2025-09-08 17:11:07,in_transit
S100734,O100734,2026-03-14 07:34:08,delivered
S100735,O100735,2025-01-17 23:06:13,delayed
S100736,O100736,2026-01-31 07:47:11,delivered
S100737,O100737,2025-10-18 12:33:00,delayed
S100738,O100738,2026-01-18 22:49:52,delayed
S100739,O100739,2025-07-12 13:08:40,delivered
S100740,O100740,2025-11-24 23:42:17,delayed
S100741,O100741,2025-12-06 06:11:04,in_transit
S100742,O100742,2026-04-25 14:28:39,delivered
S100743,O100743,2026-02-06 00:14:54,in_transit
S100744,O100744,2025-05-23 01:40:05,in_transit
S100745,O100745,2026-03-06 16:14:05,delivered
S100746,O100746,2024-07-14 04:56:25,delivered
S100747,O100747,2026-03-19 02:13:06,delivered
S100748,O100748,2025-03-06 22:03:40,in_transit
S100749,O100749,2025-02-19 07:30:42,delivered
S100750,O100750,2024-06-28 09:23:34,in_transit
S100751,O100751,2024-06-26 22:05:10,delayed
S100752,O100752,2025-09-30 23:10:23,delivered
S100753,O100753,2025-11-25 15:07:16,in_transit
S100754,O100754,2025-07-07 11:59:05,delivered
S100755,O100755,2025-06-18 02:47:51,in_transit
S100756,O100756,2026-02-08 21:18:44,in_transit
S100757,O100757,2025-02-14 05:27:56,delayed
S100758,O100758,2026-05-05 13:46:26,delivered
S100759,O100759,2025-05-09 07:18:52,in_transit
S100760,O100760,2025-06-12 18:26:33,delivered
S100761,O100761,2024-11-28 13:06:52,in_transit
S100762,O100762,2024-09-13 20:25:17,delayed
S100763,O100763,2024-09-09 05:40:38,in_transit
S100764,O100764,2024-09-25 21:40:24,in_transit
S100765,O100765,2024-11-10 06:49:18,delivered
S100766,O100766,2026-03-30 20:36:13,delayed
S100767,O100767,2024-08-03 16:44:53,in_transit
S100768,O100768,2024-09-08 04:06:28,delivered
S100769,O100769,2026-05-15 05:39:25,in_transit
S100770,O100770,2024-09-23 13:34:21,delivered
S100771,O100771,2025-03-14 19:43:27,delayed
S100772,O100772,2024-12-04 04:41:30,delayed
S100773,O100773,2026-03-29 03:33:15,delivered
S100774,O100774,2026-02-28 16:22:24,delayed
S100775,O100775,2025-09-07 12:03:32,delivered
S100776,O100776,2025-02-18 09:11:48,delivered
S100777,O100777,2025-01-23 16:26:54,delayed
S100778,O100778,2024-08-25 09:01:00,delayed
S100779,O100779,2026-01-05 20:16:03,delivered
S100780,O100780,2026-04-05 07:01:04,delivered
S100781,O100781,2026-02-12 20:00:47,delayed
S100782,O100782,2025-08-03 04:04:10,delayed
S100783,O100783,2025-06-21 04:10:52,delivered
S100784,O100784,2025-12-12 17:09:49,delivered
S100785,O100785,2024-09-30 21:10:32,delivered
S100786,O100786,2026-03-23 00:31:15,delayed
S100787,O100787,2024-07-30 04:02:57,in_transit
S100788,O100788,2026-04-18 09:15:27,delivered
S100789,O100789,2024-08-14 16:41:05,in_transit
S100790,O100790,2025-06-06 03:00:58,delayed
S100791,O100791,2025-12-11 19:25:49,in_transit
S100792,O100792,2024-07-25 20:16:35,in_transit
S100793,O100793,2024-06-25 10:15:32,delivered
S100794,O100794,2024-12-21 04:43:57,in_transit
S100795,O100795,2025-06-25 01:36:13,delayed
S100796,O100796,2024-08-13 17:09:31,delivered
S100797,O100797,2024-06-11 16:01:54,in_transit
S100798,O100798,2026-04-30 07:00:13,in_transit
S100799,O100799,2025-01-09 15:21:16,in_transit
S100800,O100800,2026-03-17 07:14:10,in_transit
S100801,O100801,2024-06-05 11:36:45,delivered
S100802,O100802,2025-12-14 15:40:09,delivered
S100803,O100803,2025-07-30 16:41:07,delivered
S100804,O100804,2026-03-30 17:01:28,delayed
S100805,O100805,2026-05-15 02:03:07,delayed
S100806,O100806,2025-03-16 01:33:08,delivered
S100807,O100807,2025-02-03 09:35:23,delivered
S100808,O100808,2026-02-26 19:05:17,delayed
S100809,O100809,2025-10-12 10:53:14,in_transit
S100810,O100810,2024-10-03 17:19:59,delivered
S100811,O100811,2024-06-10 00:48:59,delivered
S100812,O100812,2025-06-21 15:43:12,in_transit
S100813,O100813,2026-03-09 21:52:29,delayed
S100814,O100814,2026-03-20 02:08:42,delayed
S100815,O100815,2026-04-17 23:02:56,delivered
S100816,O100816,2025-10-03 23:00:33,in_transit
S100817,O100817,2025-11-08 18:21:03,delayed
S100818,O100818,2025-03-23 03:31:49,in_transit
S100819,O100819,2024-11-19 14:18:32,in_transit
S100820,O100820,2024-07-09 07:44:37,delivered
S100821,O100821,2025-05-31 17:34:20,in_transit
S100822,O100822,2025-12-10 16:45:30,in_transit
S100823,O100823,2025-12-04 21:37:54,in_transit
S100824,O100824,2024-09-05 10:11:01,in_transit
S100825,O100825,2025-07-11 16:02:06,in_transit
S100826,O100826,2025-09-07 18:46:18,delivered
S100827,O100827,2026-05-07 02:31:17,delayed
S100828,O100828,2024-07-05 15:37:53,delayed
S100829,O100829,2025-02-09 02:19:59,in_transit
S100830,O100830,2025-04-28 08:57:21,delivered
S100831,O100831,2024-09-14 21:28:41,delivered
S100832,O100832,2024-11-15 00:50:47,in_transit
S100833,O100833,2024-07-14 14:24:22,in_transit
S100834,O100834,2024-07-30 21:50:06,delayed
S100835,O100835,2024-08-01 07:44:48,delayed
S100836,O100836,2024-07-09 09:33:22,delayed
S100837,O100837,2025-06-16 03:53:22,in_transit
S100838,O100838,2026-05-24 14:24:40,delayed
S100839,O100839,2025-08-23 23:43:58,delivered
S100840,O100840,2025-12-11 22:32:34,delivered
S100841,O100841,2025-12-20 05:45:51,in_transit
S100842,O100842,2024-06-23 13:26:14,in_transit
S100843,O100843,2026-03-24 06:11:02,delayed
S100844,O100844,2024-10-20 12:28:17,delivered
S100845,O100845,2024-09-19 22:48:55,delayed
S100846,O100846,2024-09-20 01:06:02,delivered
S100847,O100847,2025-06-30 07:33:30,delayed
S100848,O100848,2025-06-13 23:50:52,in_transit
S100849,O100849,2026-06-05 06:16:53,delivered
S100850,O100850,2025-11-23 00:27:02,delivered
S100851,O100851,2025-02-11 06:11:57,delivered
S100852,O100852,2025-11-15 18:15:32,delayed
S100853,O100853,2026-05-31 12:51:18,delayed
S100854,O100854,2024-09-29 22:37:30,delayed
S100855,O100855,2025-11-16 08:53:51,delivered
S100856,O100856,2024-10-21 04:26:28,in_transit
S100857,O100857,2025-11-13 02:38:12,delayed
S100858,O100858,2025-02-21 20:32:53,delivered
S100859,O100859,2026-03-14 03:21:41,delayed
S100860,O100860,2025-11-04 09:19:46,delivered
S100861,O100861,2025-03-12 10:46:08,delivered
S100862,O100862,2024-10-06 03:48:36,delayed
S100863,O100863,2025-02-13 23:32:44,delivered
S100864,O100864,2025-04-11 02:22:54,delayed
S100865,O100865,2025-01-10 10:16:50,delivered
S100866,O100866,2026-02-17 15:57:56,in_transit
S100867,O100867,2025-03-27 06:50:55,in_transit
S100868,O100868,2026-01-24 00:35:22,in_transit
S100869,O100869,2026-05-06 18:49:01,in_transit
S100870,O100870,2025-01-27 07:51:04,delayed
S100871,O100871,2026-05-18 08:43:06,delivered
S100872,O100872,2024-06-06 23:20:33,delivered
S100873,O100873,2024-07-15 11:11:18,in_transit
S100874,O100874,2026-04-30 06:56:27,in_transit
S100875,O100875,2026-01-26 14:41:58,delivered
S100876,O100876,2024-10-20 02:41:50,delivered
S100877,O100877,2025-03-26 12:45:19,delivered
S100878,O100878,2025-01-13 09:08:13,in_transit
S100879,O100879,2024-12-17 07:16:07,delivered
S100880,O100880,2026-06-04 08:34:39,in_transit
S100881,O100881,2025-03-31 17:21:11,in_transit
S100882,O100882,2025-01-09 21:51:57,in_transit
S100883,O100883,2026-03-02 10:01:47,delivered
S100884,O100884,2024-09-22 04:29:34,in_transit
S100885,O100885,2026-03-29 18:35:32,delayed
S100886,O100886,2025-05-03 22:44:25,delivered
S100887,O100887,2025-03-16 08:53:00,delivered
S100888,O100888,2026-04-22 07:29:14,delivered
S100889,O100889,2025-02-14 15:28:23,delivered
S100890,O100890,2025-04-13 17:38:09,in_transit
S100891,O100891,2025-06-10 11:08:14,delayed
S100892,O100892,2024-08-26 02:24:20,in_transit
S100893,O100893,2025-05-05 13:46:21,delayed
S100894,O100894,2024-12-30 00:17:28,delivered
S100895,O100895,2025-09-04 15:39:58,in_transit
S100896,O100896,2026-02-04 16:45:00,in_transit
S100897,O100897,2025-07-12 02:00:38,in_transit
S100898,O100898,2025-09-20 00:29:19,delayed
S100899,O100899,2025-01-03 19:38:40,delayed
S100900,O100900,2025-11-26 17:14:56,delivered
S100901,O100901,2025-01-27 09:31:53,in_transit
S100902,O100902,2024-08-05 13:46:04,delivered
S100903,O100903,2026-01-31 23:35:34,delayed
S100904,O100904,2024-12-01 17:17:04,delivered
S100905,O100905,2025-04-20 09:33:12,in_transit
S100906,O100906,2025-11-18 23:15:35,in_transit
S100907,O100907,2024-09-15 12:50:13,delayed
S100908,O100908,2024-11-04 14:07:19,delayed
S100909,O100909,2026-06-01 21:09:46,delivered
S100910,O100910,2025-03-19 22:44:09,in_transit
S100911,O100911,2025-09-30 13:20:51,delivered
S100912,O100912,2025-12-25 01:23:20,delayed
S100913,O100913,2025-05-16 09:29:18,delayed
S100914,O100914,2026-03-02 21:14:26,delivered
S100915,O100915,2025-07-03 07:22:52,in_transit
S100916,O100916,2024-10-04 12:19:25,delayed
S100917,O100917,2024-07-25 10:46:11,delivered
S100918,O100918,2025-08-29 09:05:29,in_transit
S100919,O100919,2024-06-18 16:14:12,delivered
S100920,O100920,2025-05-06 09:01:03,delayed
S100921,O100921,2025-08-14 03:37:28,in_transit
S100922,O100922,2026-05-24 08:27:11,delayed
S100923,O100923,2024-11-06 04:38:11,delayed
S100924,O100924,2024-07-23 15:52:18,delayed
S100925,O100925,2026-02-13 11:17:14,delayed
S100926,O100926,2025-03-30 02:55:55,delayed
S100927,O100927,2026-03-25 15:33:37,delivered
S100928,O100928,2025-08-11 13:20:25,delayed
S100929,O100929,2024-08-10 12:08:16,delayed
S100930,O100930,2025-12-15 11:05:18,delayed
S100931,O100931,2025-10-02 16:38:47,in_transit
S100932,O100932,2025-01-27 09:19:06,delayed
S100933,O100933,2025-09-22 20:17:45,in_transit
S100934,O100934,2025-11-04 22:31:44,delivered
S100935,O100935,2026-03-17 01:31:46,delayed
S100936,O100936,2026-04-26 22:48:12,delivered
S100937,O100937,2024-10-24 06:09:34,delivered
S100938,O100938,2025-07-01 07:53:31,delayed
S100939,O100939,2024-09-25 17:01:20,delivered
S100940,O100940,2024-08-07 19:29:34,delayed
S100941,O100941,2025-09-30 00:52:59,delivered
S100942,O100942,2025-04-04 06:44:42,in_transit
S100943,O100943,2024-08-26 20:08:46,in_transit
S100944,O100944,2026-01-26 01:23:41,in_transit
S100945,O100945,2025-01-08 22:35:35,delayed
S100946,O100946,2025-11-21 15:34:34,delivered
S100947,O100947,2025-03-13 09:01:35,in_transit
S100948,O100948,2025-02-27 11:40:21,delayed
S100949,O100949,2025-09-28 23:23:34,in_transit
S100950,O100950,2025-06-21 00:52:42,in_transit
S100951,O100951,2026-04-08 10:02:17,delayed
S100952,O100952,2026-05-11 12:37:37,in_transit
S100953,O100953,2026-03-08 04:16:54,delayed
S100954,O100954,2025-05-10 01:21:28,in_transit
S100955,O100955,2024-12-13 10:30:17,delayed
S100956,O100956,2025-03-06 04:31:58,in_transit
S100957,O100957,2025-05-15 05:52:45,delivered
S100958,O100958,2026-03-18 08:42:20,delivered
S100959,O100959,2025-08-26 16:44:41,delayed
S100960,O100960,2024-12-03 21:08:31,delayed
S100961,O100961,2025-02-15 04:23:14,delivered
S100962,O100962,2025-04-19 17:36:39,delayed
